"samplename","time","sampletype","station","biol","tech","species_name","Nreads","station_num","station_type","model_out_name","corrected_prop","median_prop","lower_95","upper_95","sd_prop","total_reads_sample","uncorrected_prop","expected_prop","source","sample_type","sample"
"PvCF_D6_05_TR1",1,"PvCF","D6",5,1,"Cephalopoda",7055,6,"Diet","1_PvCF_6_5",0.814172993054403,0.820791849284156,0.693590167597637,0.900126876706868,0.052327822931642,33114,0.213051881379477,0.2,"CtrF_Seal1","Diet","PvCF_D6_5"
"PvCF_D6_05_TR1",1,"PvCF","D6",5,1,"Cephalopoda",7055,6,"Diet","1_PvCF_6_5",0.814172993054403,0.820791849284156,0.693590167597637,0.900126876706868,0.052327822931642,33114,0.213051881379477,0.2,"CtrF_Seal2","Diet","PvCF_D6_5"
"PvCF_D6_05_TR1",1,"PvCF","D6",5,1,"Cephalopoda",7055,6,"Diet","1_PvCF_6_5",0.814172993054403,0.820791849284156,0.693590167597637,0.900126876706868,0.052327822931642,33114,0.213051881379477,0.2,"CtrF_Seal2","Diet","PvCF_D6_5"
"PvCF_D6_05_TR1",1,"PvCF","D6",5,1,"Cephalopoda",7055,6,"Diet","1_PvCF_6_5",0.814172993054403,0.820791849284156,0.693590167597637,0.900126876706868,0.052327822931642,33114,0.213051881379477,0.2,"CtrF_Seal2","Diet","PvCF_D6_5"
"PvCF_D6_05_TR2",1,"PvCF","D6",5,2,"Cephalopoda",7690,6,"Diet","1_PvCF_6_5",0.814172993054403,0.820791849284156,0.693590167597637,0.900126876706868,0.052327822931642,36138,0.212795395428635,0.2,"CtrF_Seal1","Diet","PvCF_D6_5"
"PvCF_D6_05_TR2",1,"PvCF","D6",5,2,"Cephalopoda",7690,6,"Diet","1_PvCF_6_5",0.814172993054403,0.820791849284156,0.693590167597637,0.900126876706868,0.052327822931642,36138,0.212795395428635,0.2,"CtrF_Seal1","Diet","PvCF_D6_5"
"PvCF_D6_05_TR2",1,"PvCF","D6",5,2,"Cephalopoda",7690,6,"Diet","1_PvCF_6_5",0.814172993054403,0.820791849284156,0.693590167597637,0.900126876706868,0.052327822931642,36138,0.212795395428635,0.2,"CtrF_Seal1","Diet","PvCF_D6_5"
"PvCF_D6_05_TR2",1,"PvCF","D6",5,2,"Cephalopoda",7690,6,"Diet","1_PvCF_6_5",0.814172993054403,0.820791849284156,0.693590167597637,0.900126876706868,0.052327822931642,36138,0.212795395428635,0.2,"CtrF_Seal2","Diet","PvCF_D6_5"
"PvCF_D6_05_TR2",1,"PvCF","D6",5,2,"Cephalopoda",7690,6,"Diet","1_PvCF_6_5",0.814172993054403,0.820791849284156,0.693590167597637,0.900126876706868,0.052327822931642,36138,0.212795395428635,0.2,"CtrF_Seal2","Diet","PvCF_D6_5"
"PvCF_D6_05_TR2",1,"PvCF","D6",5,2,"Cephalopoda",7690,6,"Diet","1_PvCF_6_5",0.814172993054403,0.820791849284156,0.693590167597637,0.900126876706868,0.052327822931642,36138,0.212795395428635,0.2,"CtrF_Seal2","Diet","PvCF_D6_5"
"PvCF_D6_05_TR3",1,"PvCF","D6",5,3,"Cephalopoda",14525,6,"Diet","1_PvCF_6_5",0.814172993054403,0.820791849284156,0.693590167597637,0.900126876706868,0.052327822931642,73765,0.196909103233241,0.2,"CtrF_Seal1","Diet","PvCF_D6_5"
"PvCF_D6_05_TR3",1,"PvCF","D6",5,3,"Cephalopoda",14525,6,"Diet","1_PvCF_6_5",0.814172993054403,0.820791849284156,0.693590167597637,0.900126876706868,0.052327822931642,73765,0.196909103233241,0.2,"CtrF_Seal1","Diet","PvCF_D6_5"
"PvCF_D6_05_TR3",1,"PvCF","D6",5,3,"Cephalopoda",14525,6,"Diet","1_PvCF_6_5",0.814172993054403,0.820791849284156,0.693590167597637,0.900126876706868,0.052327822931642,73765,0.196909103233241,0.2,"CtrF_Seal1","Diet","PvCF_D6_5"
"PvCF_D6_05_TR3",1,"PvCF","D6",5,3,"Cephalopoda",14525,6,"Diet","1_PvCF_6_5",0.814172993054403,0.820791849284156,0.693590167597637,0.900126876706868,0.052327822931642,73765,0.196909103233241,0.2,"CtrF_Seal2","Diet","PvCF_D6_5"
"PvCF_D6_05_TR3",1,"PvCF","D6",5,3,"Cephalopoda",14525,6,"Diet","1_PvCF_6_5",0.814172993054403,0.820791849284156,0.693590167597637,0.900126876706868,0.052327822931642,73765,0.196909103233241,0.2,"CtrF_Seal2","Diet","PvCF_D6_5"
"PvCF_D6_05_TR3",1,"PvCF","D6",5,3,"Cephalopoda",14525,6,"Diet","1_PvCF_6_5",0.814172993054403,0.820791849284156,0.693590167597637,0.900126876706868,0.052327822931642,73765,0.196909103233241,0.2,"CtrF_Seal2","Diet","PvCF_D6_5"
"PvCF_D6_06_TR1",1,"PvCF","D6",6,1,"Cephalopoda",11893,6,"Diet","1_PvCF_6_6",0.959846567469964,0.962867781926148,0.919943185549497,0.982468523833284,0.0157852003310261,26696,0.445497452801918,0.2,"CtrF_Seal1","Diet","PvCF_D6_6"
"PvCF_D6_06_TR1",1,"PvCF","D6",6,1,"Cephalopoda",11893,6,"Diet","1_PvCF_6_6",0.959846567469964,0.962867781926148,0.919943185549497,0.982468523833284,0.0157852003310261,26696,0.445497452801918,0.2,"CtrF_Seal1","Diet","PvCF_D6_6"
"PvCF_D6_06_TR1",1,"PvCF","D6",6,1,"Cephalopoda",11893,6,"Diet","1_PvCF_6_6",0.959846567469964,0.962867781926148,0.919943185549497,0.982468523833284,0.0157852003310261,26696,0.445497452801918,0.2,"CtrF_Seal1","Diet","PvCF_D6_6"
"PvCF_D6_06_TR1",1,"PvCF","D6",6,1,"Cephalopoda",11893,6,"Diet","1_PvCF_6_6",0.959846567469964,0.962867781926148,0.919943185549497,0.982468523833284,0.0157852003310261,26696,0.445497452801918,0.2,"CtrF_Seal2","Diet","PvCF_D6_6"
"PvCF_D6_06_TR1",1,"PvCF","D6",6,1,"Cephalopoda",11893,6,"Diet","1_PvCF_6_6",0.959846567469964,0.962867781926148,0.919943185549497,0.982468523833284,0.0157852003310261,26696,0.445497452801918,0.2,"CtrF_Seal2","Diet","PvCF_D6_6"
"PvCF_D6_06_TR1",1,"PvCF","D6",6,1,"Cephalopoda",11893,6,"Diet","1_PvCF_6_6",0.959846567469964,0.962867781926148,0.919943185549497,0.982468523833284,0.0157852003310261,26696,0.445497452801918,0.2,"CtrF_Seal2","Diet","PvCF_D6_6"
"PvCF_D6_06_TR2",1,"PvCF","D6",6,2,"Cephalopoda",12813,6,"Diet","1_PvCF_6_6",0.959846567469964,0.962867781926148,0.919943185549497,0.982468523833284,0.0157852003310261,28107,0.455865086989006,0.2,"CtrF_Seal1","Diet","PvCF_D6_6"
"PvCF_D6_06_TR2",1,"PvCF","D6",6,2,"Cephalopoda",12813,6,"Diet","1_PvCF_6_6",0.959846567469964,0.962867781926148,0.919943185549497,0.982468523833284,0.0157852003310261,28107,0.455865086989006,0.2,"CtrF_Seal1","Diet","PvCF_D6_6"
"PvCF_D6_06_TR2",1,"PvCF","D6",6,2,"Cephalopoda",12813,6,"Diet","1_PvCF_6_6",0.959846567469964,0.962867781926148,0.919943185549497,0.982468523833284,0.0157852003310261,28107,0.455865086989006,0.2,"CtrF_Seal1","Diet","PvCF_D6_6"
"PvCF_D6_06_TR2",1,"PvCF","D6",6,2,"Cephalopoda",12813,6,"Diet","1_PvCF_6_6",0.959846567469964,0.962867781926148,0.919943185549497,0.982468523833284,0.0157852003310261,28107,0.455865086989006,0.2,"CtrF_Seal2","Diet","PvCF_D6_6"
"PvCF_D6_06_TR2",1,"PvCF","D6",6,2,"Cephalopoda",12813,6,"Diet","1_PvCF_6_6",0.959846567469964,0.962867781926148,0.919943185549497,0.982468523833284,0.0157852003310261,28107,0.455865086989006,0.2,"CtrF_Seal2","Diet","PvCF_D6_6"
"PvCF_D6_06_TR2",1,"PvCF","D6",6,2,"Cephalopoda",12813,6,"Diet","1_PvCF_6_6",0.959846567469964,0.962867781926148,0.919943185549497,0.982468523833284,0.0157852003310261,28107,0.455865086989006,0.2,"CtrF_Seal2","Diet","PvCF_D6_6"
"PvCF_D6_06_TR3",1,"PvCF","D6",6,3,"Cephalopoda",19380,6,"Diet","1_PvCF_6_6",0.959846567469964,0.962867781926148,0.919943185549497,0.982468523833284,0.0157852003310261,42989,0.450812998674079,0.2,"CtrF_Seal1","Diet","PvCF_D6_6"
"PvCF_D6_06_TR3",1,"PvCF","D6",6,3,"Cephalopoda",19380,6,"Diet","1_PvCF_6_6",0.959846567469964,0.962867781926148,0.919943185549497,0.982468523833284,0.0157852003310261,42989,0.450812998674079,0.2,"CtrF_Seal1","Diet","PvCF_D6_6"
"PvCF_D6_06_TR3",1,"PvCF","D6",6,3,"Cephalopoda",19380,6,"Diet","1_PvCF_6_6",0.959846567469964,0.962867781926148,0.919943185549497,0.982468523833284,0.0157852003310261,42989,0.450812998674079,0.2,"CtrF_Seal1","Diet","PvCF_D6_6"
"PvCF_D6_06_TR3",1,"PvCF","D6",6,3,"Cephalopoda",19380,6,"Diet","1_PvCF_6_6",0.959846567469964,0.962867781926148,0.919943185549497,0.982468523833284,0.0157852003310261,42989,0.450812998674079,0.2,"CtrF_Seal2","Diet","PvCF_D6_6"
"PvCF_D6_06_TR3",1,"PvCF","D6",6,3,"Cephalopoda",19380,6,"Diet","1_PvCF_6_6",0.959846567469964,0.962867781926148,0.919943185549497,0.982468523833284,0.0157852003310261,42989,0.450812998674079,0.2,"CtrF_Seal2","Diet","PvCF_D6_6"
"PvCF_D6_06_TR3",1,"PvCF","D6",6,3,"Cephalopoda",19380,6,"Diet","1_PvCF_6_6",0.959846567469964,0.962867781926148,0.919943185549497,0.982468523833284,0.0157852003310261,42989,0.450812998674079,0.2,"CtrF_Seal2","Diet","PvCF_D6_6"
"PvCF_D6_07_TR1",1,"PvCF","D6",7,1,"Cephalopoda",61,6,"Diet","1_PvCF_6_7",0.0723528537422768,0.0683036314277024,0.0315464681166229,0.138151290207837,0.0274143624504661,11992,0.00508672448298866,0.2,"CtrF_Seal1","Diet","PvCF_D6_7"
"PvCF_D6_07_TR1",1,"PvCF","D6",7,1,"Cephalopoda",61,6,"Diet","1_PvCF_6_7",0.0723528537422768,0.0683036314277024,0.0315464681166229,0.138151290207837,0.0274143624504661,11992,0.00508672448298866,0.2,"CtrF_Seal1","Diet","PvCF_D6_7"
"PvCF_D6_07_TR1",1,"PvCF","D6",7,1,"Cephalopoda",61,6,"Diet","1_PvCF_6_7",0.0723528537422768,0.0683036314277024,0.0315464681166229,0.138151290207837,0.0274143624504661,11992,0.00508672448298866,0.2,"CtrF_Seal1","Diet","PvCF_D6_7"
"PvCF_D6_07_TR1",1,"PvCF","D6",7,1,"Cephalopoda",61,6,"Diet","1_PvCF_6_7",0.0723528537422768,0.0683036314277024,0.0315464681166229,0.138151290207837,0.0274143624504661,11992,0.00508672448298866,0.2,"CtrF_Seal2","Diet","PvCF_D6_7"
"PvCF_D6_07_TR1",1,"PvCF","D6",7,1,"Cephalopoda",61,6,"Diet","1_PvCF_6_7",0.0723528537422768,0.0683036314277024,0.0315464681166229,0.138151290207837,0.0274143624504661,11992,0.00508672448298866,0.2,"CtrF_Seal2","Diet","PvCF_D6_7"
"PvCF_D6_07_TR1",1,"PvCF","D6",7,1,"Cephalopoda",61,6,"Diet","1_PvCF_6_7",0.0723528537422768,0.0683036314277024,0.0315464681166229,0.138151290207837,0.0274143624504661,11992,0.00508672448298866,0.2,"CtrF_Seal2","Diet","PvCF_D6_7"
"PvCF_D6_07_TR3",1,"PvCF","D6",7,3,"Cephalopoda",39,6,"Diet","1_PvCF_6_7",0.0723528537422768,0.0683036314277024,0.0315464681166229,0.138151290207837,0.0274143624504661,28863,0.00135121089283858,0.2,"CtrF_Seal1","Diet","PvCF_D6_7"
"PvCF_D6_07_TR3",1,"PvCF","D6",7,3,"Cephalopoda",39,6,"Diet","1_PvCF_6_7",0.0723528537422768,0.0683036314277024,0.0315464681166229,0.138151290207837,0.0274143624504661,28863,0.00135121089283858,0.2,"CtrF_Seal1","Diet","PvCF_D6_7"
"PvCF_D6_07_TR3",1,"PvCF","D6",7,3,"Cephalopoda",39,6,"Diet","1_PvCF_6_7",0.0723528537422768,0.0683036314277024,0.0315464681166229,0.138151290207837,0.0274143624504661,28863,0.00135121089283858,0.2,"CtrF_Seal1","Diet","PvCF_D6_7"
"PvCF_D6_07_TR3",1,"PvCF","D6",7,3,"Cephalopoda",39,6,"Diet","1_PvCF_6_7",0.0723528537422768,0.0683036314277024,0.0315464681166229,0.138151290207837,0.0274143624504661,28863,0.00135121089283858,0.2,"CtrF_Seal2","Diet","PvCF_D6_7"
"PvCF_D6_07_TR3",1,"PvCF","D6",7,3,"Cephalopoda",39,6,"Diet","1_PvCF_6_7",0.0723528537422768,0.0683036314277024,0.0315464681166229,0.138151290207837,0.0274143624504661,28863,0.00135121089283858,0.2,"CtrF_Seal2","Diet","PvCF_D6_7"
"PvCF_D6_07_TR3",1,"PvCF","D6",7,3,"Cephalopoda",39,6,"Diet","1_PvCF_6_7",0.0723528537422768,0.0683036314277024,0.0315464681166229,0.138151290207837,0.0274143624504661,28863,0.00135121089283858,0.2,"CtrF_Seal2","Diet","PvCF_D6_7"
"PvCF_D6_08_TR1",1,"PvCF","D6",8,1,"Cephalopoda",18492,6,"Diet","1_PvCF_6_8",0.785509838134809,0.791441485800678,0.660588987122769,0.879848299098304,0.0562558044768058,80071,0.230945036280301,0.2,"CtrF_Seal1","Diet","PvCF_D6_8"
"PvCF_D6_08_TR1",1,"PvCF","D6",8,1,"Cephalopoda",18492,6,"Diet","1_PvCF_6_8",0.785509838134809,0.791441485800678,0.660588987122769,0.879848299098304,0.0562558044768058,80071,0.230945036280301,0.2,"CtrF_Seal1","Diet","PvCF_D6_8"
"PvCF_D6_08_TR1",1,"PvCF","D6",8,1,"Cephalopoda",18492,6,"Diet","1_PvCF_6_8",0.785509838134809,0.791441485800678,0.660588987122769,0.879848299098304,0.0562558044768058,80071,0.230945036280301,0.2,"CtrF_Seal1","Diet","PvCF_D6_8"
"PvCF_D6_08_TR1",1,"PvCF","D6",8,1,"Cephalopoda",18492,6,"Diet","1_PvCF_6_8",0.785509838134809,0.791441485800678,0.660588987122769,0.879848299098304,0.0562558044768058,80071,0.230945036280301,0.2,"CtrF_Seal2","Diet","PvCF_D6_8"
"PvCF_D6_08_TR1",1,"PvCF","D6",8,1,"Cephalopoda",18492,6,"Diet","1_PvCF_6_8",0.785509838134809,0.791441485800678,0.660588987122769,0.879848299098304,0.0562558044768058,80071,0.230945036280301,0.2,"CtrF_Seal2","Diet","PvCF_D6_8"
"PvCF_D6_08_TR1",1,"PvCF","D6",8,1,"Cephalopoda",18492,6,"Diet","1_PvCF_6_8",0.785509838134809,0.791441485800678,0.660588987122769,0.879848299098304,0.0562558044768058,80071,0.230945036280301,0.2,"CtrF_Seal2","Diet","PvCF_D6_8"
"PvCF_D6_08_TR2",1,"PvCF","D6",8,2,"Cephalopoda",14487,6,"Diet","1_PvCF_6_8",0.785509838134809,0.791441485800678,0.660588987122769,0.879848299098304,0.0562558044768058,65358,0.221656109428073,0.2,"CtrF_Seal1","Diet","PvCF_D6_8"
"PvCF_D6_08_TR2",1,"PvCF","D6",8,2,"Cephalopoda",14487,6,"Diet","1_PvCF_6_8",0.785509838134809,0.791441485800678,0.660588987122769,0.879848299098304,0.0562558044768058,65358,0.221656109428073,0.2,"CtrF_Seal1","Diet","PvCF_D6_8"
"PvCF_D6_08_TR2",1,"PvCF","D6",8,2,"Cephalopoda",14487,6,"Diet","1_PvCF_6_8",0.785509838134809,0.791441485800678,0.660588987122769,0.879848299098304,0.0562558044768058,65358,0.221656109428073,0.2,"CtrF_Seal1","Diet","PvCF_D6_8"
"PvCF_D6_08_TR2",1,"PvCF","D6",8,2,"Cephalopoda",14487,6,"Diet","1_PvCF_6_8",0.785509838134809,0.791441485800678,0.660588987122769,0.879848299098304,0.0562558044768058,65358,0.221656109428073,0.2,"CtrF_Seal2","Diet","PvCF_D6_8"
"PvCF_D6_08_TR2",1,"PvCF","D6",8,2,"Cephalopoda",14487,6,"Diet","1_PvCF_6_8",0.785509838134809,0.791441485800678,0.660588987122769,0.879848299098304,0.0562558044768058,65358,0.221656109428073,0.2,"CtrF_Seal2","Diet","PvCF_D6_8"
"PvCF_D6_08_TR2",1,"PvCF","D6",8,2,"Cephalopoda",14487,6,"Diet","1_PvCF_6_8",0.785509838134809,0.791441485800678,0.660588987122769,0.879848299098304,0.0562558044768058,65358,0.221656109428073,0.2,"CtrF_Seal2","Diet","PvCF_D6_8"
"PvCF_D6_08_TR3",1,"PvCF","D6",8,3,"Cephalopoda",7122,6,"Diet","1_PvCF_6_8",0.785509838134809,0.791441485800678,0.660588987122769,0.879848299098304,0.0562558044768058,26689,0.266851511858818,0.2,"CtrF_Seal1","Diet","PvCF_D6_8"
"PvCF_D6_08_TR3",1,"PvCF","D6",8,3,"Cephalopoda",7122,6,"Diet","1_PvCF_6_8",0.785509838134809,0.791441485800678,0.660588987122769,0.879848299098304,0.0562558044768058,26689,0.266851511858818,0.2,"CtrF_Seal1","Diet","PvCF_D6_8"
"PvCF_D6_08_TR3",1,"PvCF","D6",8,3,"Cephalopoda",7122,6,"Diet","1_PvCF_6_8",0.785509838134809,0.791441485800678,0.660588987122769,0.879848299098304,0.0562558044768058,26689,0.266851511858818,0.2,"CtrF_Seal1","Diet","PvCF_D6_8"
"PvCF_D6_08_TR3",1,"PvCF","D6",8,3,"Cephalopoda",7122,6,"Diet","1_PvCF_6_8",0.785509838134809,0.791441485800678,0.660588987122769,0.879848299098304,0.0562558044768058,26689,0.266851511858818,0.2,"CtrF_Seal2","Diet","PvCF_D6_8"
"PvCF_D6_08_TR3",1,"PvCF","D6",8,3,"Cephalopoda",7122,6,"Diet","1_PvCF_6_8",0.785509838134809,0.791441485800678,0.660588987122769,0.879848299098304,0.0562558044768058,26689,0.266851511858818,0.2,"CtrF_Seal2","Diet","PvCF_D6_8"
"PvCF_D6_08_TR3",1,"PvCF","D6",8,3,"Cephalopoda",7122,6,"Diet","1_PvCF_6_8",0.785509838134809,0.791441485800678,0.660588987122769,0.879848299098304,0.0562558044768058,26689,0.266851511858818,0.2,"CtrF_Seal2","Diet","PvCF_D6_8"
"PvCF_D6_09_TR1",1,"PvCF","D6",9,1,"Cephalopoda",321,6,"Diet","1_PvCF_6_9",0.203745613825854,0.196262455280637,0.0948466778482308,0.357712845354786,0.067294438693208,47431,0.00676772574898273,0.2,"CtrF_Seal1","Diet","PvCF_D6_9"
"PvCF_D6_09_TR1",1,"PvCF","D6",9,1,"Cephalopoda",321,6,"Diet","1_PvCF_6_9",0.203745613825854,0.196262455280637,0.0948466778482308,0.357712845354786,0.067294438693208,47431,0.00676772574898273,0.2,"CtrF_Seal2","Diet","PvCF_D6_9"
"PvCF_D6_10_TR1",1,"PvCF","D6",10,1,"Cephalopoda",9101,6,"Diet","1_PvCF_6_10",0.912034139945149,0.916509855328863,0.844353000101056,0.955998162744793,0.0283775270685378,24806,0.366887043457228,0.2,"CtrF_Seal1","Diet","PvCF_D6_10"
"PvCF_D6_10_TR1",1,"PvCF","D6",10,1,"Cephalopoda",9101,6,"Diet","1_PvCF_6_10",0.912034139945149,0.916509855328863,0.844353000101056,0.955998162744793,0.0283775270685378,24806,0.366887043457228,0.2,"CtrF_Seal1","Diet","PvCF_D6_10"
"PvCF_D6_10_TR1",1,"PvCF","D6",10,1,"Cephalopoda",9101,6,"Diet","1_PvCF_6_10",0.912034139945149,0.916509855328863,0.844353000101056,0.955998162744793,0.0283775270685378,24806,0.366887043457228,0.2,"CtrF_Seal1","Diet","PvCF_D6_10"
"PvCF_D6_10_TR1",1,"PvCF","D6",10,1,"Cephalopoda",9101,6,"Diet","1_PvCF_6_10",0.912034139945149,0.916509855328863,0.844353000101056,0.955998162744793,0.0283775270685378,24806,0.366887043457228,0.2,"CtrF_Seal2","Diet","PvCF_D6_10"
"PvCF_D6_10_TR1",1,"PvCF","D6",10,1,"Cephalopoda",9101,6,"Diet","1_PvCF_6_10",0.912034139945149,0.916509855328863,0.844353000101056,0.955998162744793,0.0283775270685378,24806,0.366887043457228,0.2,"CtrF_Seal2","Diet","PvCF_D6_10"
"PvCF_D6_10_TR1",1,"PvCF","D6",10,1,"Cephalopoda",9101,6,"Diet","1_PvCF_6_10",0.912034139945149,0.916509855328863,0.844353000101056,0.955998162744793,0.0283775270685378,24806,0.366887043457228,0.2,"CtrF_Seal2","Diet","PvCF_D6_10"
"PvCF_D6_10_TR2",1,"PvCF","D6",10,2,"Cephalopoda",11327,6,"Diet","1_PvCF_6_10",0.912034139945149,0.916509855328863,0.844353000101056,0.955998162744793,0.0283775270685378,30824,0.367473397352712,0.2,"CtrF_Seal1","Diet","PvCF_D6_10"
"PvCF_D6_10_TR2",1,"PvCF","D6",10,2,"Cephalopoda",11327,6,"Diet","1_PvCF_6_10",0.912034139945149,0.916509855328863,0.844353000101056,0.955998162744793,0.0283775270685378,30824,0.367473397352712,0.2,"CtrF_Seal1","Diet","PvCF_D6_10"
"PvCF_D6_10_TR2",1,"PvCF","D6",10,2,"Cephalopoda",11327,6,"Diet","1_PvCF_6_10",0.912034139945149,0.916509855328863,0.844353000101056,0.955998162744793,0.0283775270685378,30824,0.367473397352712,0.2,"CtrF_Seal1","Diet","PvCF_D6_10"
"PvCF_D6_10_TR2",1,"PvCF","D6",10,2,"Cephalopoda",11327,6,"Diet","1_PvCF_6_10",0.912034139945149,0.916509855328863,0.844353000101056,0.955998162744793,0.0283775270685378,30824,0.367473397352712,0.2,"CtrF_Seal2","Diet","PvCF_D6_10"
"PvCF_D6_10_TR2",1,"PvCF","D6",10,2,"Cephalopoda",11327,6,"Diet","1_PvCF_6_10",0.912034139945149,0.916509855328863,0.844353000101056,0.955998162744793,0.0283775270685378,30824,0.367473397352712,0.2,"CtrF_Seal2","Diet","PvCF_D6_10"
"PvCF_D6_10_TR2",1,"PvCF","D6",10,2,"Cephalopoda",11327,6,"Diet","1_PvCF_6_10",0.912034139945149,0.916509855328863,0.844353000101056,0.955998162744793,0.0283775270685378,30824,0.367473397352712,0.2,"CtrF_Seal2","Diet","PvCF_D6_10"
"PvCF_D6_10_TR3",1,"PvCF","D6",10,3,"Cephalopoda",34972,6,"Diet","1_PvCF_6_10",0.912034139945149,0.916509855328863,0.844353000101056,0.955998162744793,0.0283775270685378,93381,0.374508733039912,0.2,"CtrF_Seal1","Diet","PvCF_D6_10"
"PvCF_D6_10_TR3",1,"PvCF","D6",10,3,"Cephalopoda",34972,6,"Diet","1_PvCF_6_10",0.912034139945149,0.916509855328863,0.844353000101056,0.955998162744793,0.0283775270685378,93381,0.374508733039912,0.2,"CtrF_Seal1","Diet","PvCF_D6_10"
"PvCF_D6_10_TR3",1,"PvCF","D6",10,3,"Cephalopoda",34972,6,"Diet","1_PvCF_6_10",0.912034139945149,0.916509855328863,0.844353000101056,0.955998162744793,0.0283775270685378,93381,0.374508733039912,0.2,"CtrF_Seal1","Diet","PvCF_D6_10"
"PvCF_D6_10_TR3",1,"PvCF","D6",10,3,"Cephalopoda",34972,6,"Diet","1_PvCF_6_10",0.912034139945149,0.916509855328863,0.844353000101056,0.955998162744793,0.0283775270685378,93381,0.374508733039912,0.2,"CtrF_Seal2","Diet","PvCF_D6_10"
"PvCF_D6_10_TR3",1,"PvCF","D6",10,3,"Cephalopoda",34972,6,"Diet","1_PvCF_6_10",0.912034139945149,0.916509855328863,0.844353000101056,0.955998162744793,0.0283775270685378,93381,0.374508733039912,0.2,"CtrF_Seal2","Diet","PvCF_D6_10"
"PvCF_D6_10_TR3",1,"PvCF","D6",10,3,"Cephalopoda",34972,6,"Diet","1_PvCF_6_10",0.912034139945149,0.916509855328863,0.844353000101056,0.955998162744793,0.0283775270685378,93381,0.374508733039912,0.2,"CtrF_Seal2","Diet","PvCF_D6_10"
"PvCF_D6_11_TR1",1,"PvCF","D6",11,1,"Cephalopoda",9130,6,"Diet","1_PvCF_6_11",0.791383098662962,0.797512763504001,0.66823297297248,0.883776511725999,0.0553018689457043,40421,0.225872689938398,0.2,"CtrF_Seal1","Diet","PvCF_D6_11"
"PvCF_D6_11_TR1",1,"PvCF","D6",11,1,"Cephalopoda",9130,6,"Diet","1_PvCF_6_11",0.791383098662962,0.797512763504001,0.66823297297248,0.883776511725999,0.0553018689457043,40421,0.225872689938398,0.2,"CtrF_Seal1","Diet","PvCF_D6_11"
"PvCF_D6_11_TR1",1,"PvCF","D6",11,1,"Cephalopoda",9130,6,"Diet","1_PvCF_6_11",0.791383098662962,0.797512763504001,0.66823297297248,0.883776511725999,0.0553018689457043,40421,0.225872689938398,0.2,"CtrF_Seal1","Diet","PvCF_D6_11"
"PvCF_D6_11_TR1",1,"PvCF","D6",11,1,"Cephalopoda",9130,6,"Diet","1_PvCF_6_11",0.791383098662962,0.797512763504001,0.66823297297248,0.883776511725999,0.0553018689457043,40421,0.225872689938398,0,"CtrF_Seal2","Diet","PvCF_D6_11"
"PvCF_D6_11_TR1",1,"PvCF","D6",11,1,"Cephalopoda",9130,6,"Diet","1_PvCF_6_11",0.791383098662962,0.797512763504001,0.66823297297248,0.883776511725999,0.0553018689457043,40421,0.225872689938398,0,"CtrF_Seal2","Diet","PvCF_D6_11"
"PvCF_D6_11_TR1",1,"PvCF","D6",11,1,"Cephalopoda",9130,6,"Diet","1_PvCF_6_11",0.791383098662962,0.797512763504001,0.66823297297248,0.883776511725999,0.0553018689457043,40421,0.225872689938398,0,"CtrF_Seal2","Diet","PvCF_D6_11"
"PvCF_D6_11_TR1",1,"PvCF","D6",11,1,"Cephalopoda",9130,6,"Diet","1_PvCF_6_11",0.791383098662962,0.797512763504001,0.66823297297248,0.883776511725999,0.0553018689457043,40421,0.225872689938398,0.2,"CtrF_Seal2","Diet","PvCF_D6_11"
"PvCF_D6_11_TR1",1,"PvCF","D6",11,1,"Cephalopoda",9130,6,"Diet","1_PvCF_6_11",0.791383098662962,0.797512763504001,0.66823297297248,0.883776511725999,0.0553018689457043,40421,0.225872689938398,0.2,"CtrF_Seal2","Diet","PvCF_D6_11"
"PvCF_D6_11_TR1",1,"PvCF","D6",11,1,"Cephalopoda",9130,6,"Diet","1_PvCF_6_11",0.791383098662962,0.797512763504001,0.66823297297248,0.883776511725999,0.0553018689457043,40421,0.225872689938398,0.2,"CtrF_Seal2","Diet","PvCF_D6_11"
"PvCF_D6_11_TR2",1,"PvCF","D6",11,2,"Cephalopoda",9547,6,"Diet","1_PvCF_6_11",0.791383098662962,0.797512763504001,0.66823297297248,0.883776511725999,0.0553018689457043,46634,0.204721876742291,0.2,"CtrF_Seal1","Diet","PvCF_D6_11"
"PvCF_D6_11_TR2",1,"PvCF","D6",11,2,"Cephalopoda",9547,6,"Diet","1_PvCF_6_11",0.791383098662962,0.797512763504001,0.66823297297248,0.883776511725999,0.0553018689457043,46634,0.204721876742291,0.2,"CtrF_Seal1","Diet","PvCF_D6_11"
"PvCF_D6_11_TR2",1,"PvCF","D6",11,2,"Cephalopoda",9547,6,"Diet","1_PvCF_6_11",0.791383098662962,0.797512763504001,0.66823297297248,0.883776511725999,0.0553018689457043,46634,0.204721876742291,0.2,"CtrF_Seal1","Diet","PvCF_D6_11"
"PvCF_D6_11_TR2",1,"PvCF","D6",11,2,"Cephalopoda",9547,6,"Diet","1_PvCF_6_11",0.791383098662962,0.797512763504001,0.66823297297248,0.883776511725999,0.0553018689457043,46634,0.204721876742291,0,"CtrF_Seal2","Diet","PvCF_D6_11"
