featureid	final_taxonomy
1b7278eea35362c7b291b09060f89f8b	Eukaryota;Chordata;Actinopteri;Uranoscopiformes;Ammodytidae;Ammodytes;Ammodytes personatus
e42e9b5389e53f01426443fbdd65f010	Eukaryota
ab7bb9d519a0f7fa3c07b46c1e30aa3e	Eukaryota
a1c12a88b3a1aeb505268653bcec7653	Eukaryota
e129d57d4a4f912c604d0b60974fd899	Eukaryota;Chordata;Actinopteri;Perciformes;Pholidae;Pholis;Pholis ornata
18adb161180c12b1e3ccd177788f0dd0	Eukaryota
d5b5263fbeb0c62895d309ea15593fc8	Eukaryota
906d1c413206f9441151f3d25afbef4b	Eukaryota
db37c6d094cd51885acf4a1f62e793ca	Eukaryota
e319f49ea8e78076313b113a8ae5555e	Eukaryota;Chordata;Actinopteri;Clupeiformes;Engraulidae;Engraulis;Engraulis mordax
05bd9b5534f9f22cf34bcdff39787f7e	Eukaryota;Chordata;Actinopteri;Clupeiformes;Clupeidae;Clupea;Clupea pallasii
a6d5263134756e714d775dc183c54033	Eukaryota;Chordata;Actinopteri;Clupeiformes;Clupeidae;Clupea;Clupea pallasii
2e7f3d091b60ed03b123c5caf962cdd9	Eukaryota;Chordata;Actinopteri;Perciformes;Liparidae;Liparis
e044cbfaa4181defe892f659b6a1cb1b	Eukaryota;Chordata;Actinopteri;Embiotocidae;Cymatogaster;Cymatogaster aggregata
0ac4464ad2441d5b4a1cd816a4a59af2	Eukaryota
b7511373622fde0d34ec3f6d1e7682af	Eukaryota
cd36963e363b7c59c443860dbb8a6ad8	Eukaryota;Chordata;Actinopteri;Gadiformes;Gadidae;Gadus
0e17ec5ffa962a6690c9418f166f9930	Eukaryota;Chordata;Actinopteri;Clupeiformes;Clupeidae;Clupea;Clupea pallasii
0f7ff1c06ef83227b9f48489511d431d	Eukaryota;Chordata;Actinopteri;Gadiformes;Merlucciidae;Merluccius;Merluccius productus
3c36e9c22d5f55ac726fdeccfaab6a41	Eukaryota;Chordata;Actinopteri;Clupeiformes;Clupeidae;Clupea;Clupea pallasii
8abefea11a64d156b892f6354bc4c49e	Eukaryota
2fe5926c77a100ca0edd2d09385b6c40	Eukaryota;Chordata;Actinopteri;Clupeiformes;Clupeidae;Clupea;Clupea pallasii
eda9791b52ff020f0f745f4cdfc1d788	Eukaryota;Chordata;Actinopteri
24f3be22cf8174c6682defa916df1c22	Eukaryota;Chordata;Actinopteri
0db6814ef05575927f7c5f1b496a50c7	Eukaryota
d68b31682eb9a2061437e9af9d992ba8	Eukaryota
503acd9760e12e279b980304d0fab8f9	Eukaryota;Chordata;Actinopteri;Perciformes;Liparidae;Liparis
5cc02c74d962fb22d37ad3fd40e5a3a2	Eukaryota
562f9ad7ca6dc2d655ebb1711f2fba5f	Eukaryota
8d0408a7eb1151164a8170e743a5c8b7	Eukaryota;Chordata
