feature_id	Taxon
8b25472329683878bc47afc02648e61f	Eukaryota;Chordata;Actinopteri;Clupeiformes;Clupeidae;Clupea;Clupea pallasii
c40f85f4afb2f730c3e2f705b32ab955	Eukaryota;Chordata;Actinopteri;Perciformes;Cottidae;Leptocottus;Leptocottus armatus
dda3fd9627d98868264caf4fdf8ea35f	Eukaryota;Chordata;Actinopteri;Clupeiformes;Clupeidae;Clupea;Clupea pallasii
ed8bb8430f61cf8228b73a15687bcbfb	Eukaryota;Chordata;Mammalia;Diprotodontia;Macropodidae;Macropus;Macropus cf. giganteus TL-2021
6baa90d4cd2f4c906f6c0df88956dac2	Eukaryota;Chordata;Actinopteri;Salmoniformes;Salmonidae;Oncorhynchus;Oncorhynchus nerka
0a4ca918b05a4d71c5aa9a1f8ba522f0	Eukaryota;Chordata;Actinopteri;Perciformes;Cottidae;Enophrys;Enophrys bison
a6378b3253dc19f656c6165614e62583	Eukaryota;Chordata;Mammalia;Carnivora;Phocidae;Phoca
0f8e57fd077d901044c114d3caaacfa1	Eukaryota;Chordata;Actinopteri;Pleuronectiformes;Paralichthyidae;Citharichthys;Citharichthys stigmaeus
f875caa9e9caf00a3a2ed13ed5ff1947	Eukaryota;Chordata;Actinopteri;Perciformes;Hexagrammidae;Ophiodon;Ophiodon elongatus
e03688a282ffea1f870ab3cf668996b4	Eukaryota;Chordata;Mammalia;Carnivora;Phocidae;Phoca
0d4b9c5787607ccd3dd954b73dbd1b4d	Eukaryota;Chordata;Mammalia;Carnivora;Phocidae;Phoca
ba0e90226d20c80e74e2db2cdcfd339f	Eukaryota;Chordata;Actinopteri;Batrachoidiformes;Batrachoididae;Porichthys;Porichthys notatus
c48c14b19b82dc8fc9fadcc1e82528a6	Eukaryota;Chordata;Actinopteri;Salmoniformes;Salmonidae;Oncorhynchus;Oncorhynchus keta
b07ea8a39f9d22d84b35732e20404b50	Eukaryota;Chordata;Mammalia;Carnivora;Phocidae;Phoca
f7d79650212b3b726de8cae795b8e172	Eukaryota;Chordata;Actinopteri;Osmeriformes;Salangidae;Mallotus;Mallotus villosus
dff7c8fbdd377bb2763ada93cda6f178	Eukaryota;Chordata;Actinopteri;Salmoniformes;Salmonidae;Oncorhynchus;Oncorhynchus keta
20b6c631de2e78f15e1ba87a32bebee5	Eukaryota
10ffca24e36f71c07c6d343b27d405ab	Eukaryota;Chordata;Actinopteri;Pleuronectiformes;Pleuronectidae;Microstomus;Microstomus pacificus
22ce1b2d11bdacd9778e732036782802	Eukaryota;Chordata;Actinopteri;Osmeriformes;Osmeridae
bad7c993e5d437c5439390e3aaf957d0	Eukaryota;Chordata;Actinopteri;Clupeiformes;Clupeidae;Clupea;Clupea pallasii
9997ef5114fd43cd842ab4b4588f26d7	Eukaryota;Chordata;Actinopteri;Clupeiformes;Clupeidae;Clupea;Clupea pallasii
0410926b261a789f47d8c9e88ca7f338	Eukaryota;Chordata;Actinopteri;Pleuronectiformes;Pleuronectidae;Glyptocephalus;Glyptocephalus zachirus
91f5b9a39fea177ad2f5d9d4f7c5effb	Eukaryota;Chordata;Actinopteri;Perciformes;Hexagrammidae;Ophiodon;Ophiodon elongatus
40696d229247fa3e597e29921d60d470	Eukaryota;Chordata;Actinopteri;Pleuronectiformes;Pleuronectidae
a68cfc20ed6edb39211a3520bbd98b2a	Eukaryota;Chordata;Actinopteri;Perciformes;Cottidae;Myoxocephalus;Myoxocephalus polyacanthocephalus
2eadabfef4de47e6edadb422e7f7fc00	Eukaryota;Chordata;Actinopteri;Salmoniformes;Salmonidae;Oncorhynchus;Oncorhynchus keta
a462a070dc0bd4367e91766c0bb8896b	Eukaryota;Chordata;Actinopteri;Salmoniformes;Salmonidae;Oncorhynchus;Oncorhynchus keta
8c01a8062dda63884ee9d61595dfc64b	Eukaryota;Chordata;Actinopteri;Osmeriformes;Salangidae;Mallotus;Mallotus villosus
8f7c39bb44d25e50d933e4c548bf89c8	Eukaryota;Chordata;Actinopteri;Embiotocidae;Phanerodon;Phanerodon vacca
354e8e4dd66b59d80b0a1f4ffaf87675	Eukaryota;Chordata;Actinopteri;Clupeiformes;Clupeidae;Clupea;Clupea pallasii
93bde60d5a806c2ef1959e0dfe5f8819	Eukaryota;Chordata;Actinopteri;Clupeiformes;Clupeidae;Clupea;Clupea pallasii
226a7c9dc8714fc1319a52f9be09f8b4	Eukaryota;Chordata;Actinopteri;Pleuronectiformes;Pleuronectidae;Microstomus;Microstomus pacificus
f00b9830cc2dc23f5a19a47a791a4bbd	Eukaryota;Chordata;Actinopteri;Perciformes;Cottidae;Cottus;Cottus aleuticus
e75110e493a85f1f5bc70a4f083f7cf3	Eukaryota;Chordata;Mammalia;Artiodactyla;Bovidae;Bos;Bos taurus
1d5ff0828f9e9df8a846ac957454bfdd	Eukaryota;Chordata;Actinopteri;Clupeiformes;Clupeidae;Clupea;Clupea pallasii
273e82f823580e7e61ecd915aaaaab9b	Eukaryota;Chordata;Actinopteri;Salmoniformes;Salmonidae;Oncorhynchus
4529ae20f49089022ff60a8fe28f2ed1	Eukaryota;Chordata;Actinopteri;Clupeiformes;Clupeidae;Clupea;Clupea pallasii
634b1678aa4e1fdcceea2137c277c976	Eukaryota;Chordata;Mammalia;Carnivora;Phocidae;Phoca
f380110555c088bf332f4a5177d83418	Eukaryota;Chordata;Actinopteri;Clupeiformes;Clupeidae;Clupea;Clupea pallasii
342443eafa3cb8535009e44cf866d352	Eukaryota;Chordata;Actinopteri;Perciformes;Sebastidae;Sebastes;Sebastes auriculatus
3e3d8446ce2dd84b91ec005e3d870db7	Eukaryota;Chordata;Actinopteri;Clupeiformes;Clupeidae;Clupea;Clupea pallasii
b752c09abd0c132266ae17dacebe7681	Eukaryota;Chordata;Actinopteri;Clupeiformes;Clupeidae;Clupea;Clupea pallasii
c4b8e94bc830096e468662e758af2e95	Eukaryota;Chordata;Mammalia;Diprotodontia;Macropodidae;Macropus;Macropus fuliginosus
e794ae890ed152dab7c0d2984130f3dc	Eukaryota;Chordata;Actinopteri;Gadiformes;Gadidae;Gadus
993cba7005908836dc5b2545ebf1cabb	Eukaryota;Chordata;Actinopteri;Batrachoidiformes;Batrachoididae;Porichthys;Porichthys notatus
97bc19f3eeb6b0e3a23b1d6198572480	Eukaryota;Chordata;Actinopteri;Gadiformes;Gadidae;Gadus
dafbb48cf010b259fed2072231242575	Eukaryota;Chordata;Actinopteri;Perciformes;Cottidae;Myoxocephalus;Myoxocephalus polyacanthocephalus
c493564deac0895de7653f786e31aa6d	Eukaryota;Chordata;Actinopteri;Pleuronectiformes;Pleuronectidae;Pleuronichthys;Pleuronichthys coenosus
d79f49909af0e2ccb3b111a9e8b6f1ad	Eukaryota;Chordata;Actinopteri;Clupeiformes;Clupeidae;Clupea;Clupea pallasii
35e5ea3d247323b24217d0bb1f4ad9a4	Eukaryota;Chordata;Actinopteri;Perciformes;Cottidae;Myoxocephalus;Myoxocephalus polyacanthocephalus
362ddd699be164a570a011a77b356c51	Eukaryota;Chordata;Aves;Anseriformes;Anatidae;Anas;Anas platyrhynchos
cb1b249e130932760561360c89fe1f97	Eukaryota;Chordata;Actinopteri;Pleuronectiformes;Pleuronectidae
b5874ea91365e88560bff6a22bd46f62	Eukaryota;Chordata;Actinopteri;Pleuronectiformes;Pleuronectidae;Lepidopsetta;Lepidopsetta bilineata
1428b218f737d692b732a2280bec0438	Eukaryota;Chordata;Actinopteri;Clupeiformes;Clupeidae;Clupea;Clupea pallasii
97fa6fdd001f31764e83abb479f6da48	Eukaryota;Chordata;Actinopteri;Clupeiformes;Clupeidae;Clupea;Clupea pallasii
b2a0e5c62c7f930059a633dbcb9b3a5a	Eukaryota;Chordata;Mammalia;Carnivora;Phocidae
0488426e19fa304abfca283247dfbd34	Eukaryota;Chordata;Actinopteri;Perciformes;Cottidae;Leptocottus;Leptocottus armatus
345939bd166722f31aaca98c5c5febcf	Eukaryota;Chordata;Actinopteri;Clupeiformes;Clupeidae;Clupea;Clupea pallasii
548ad2a23e5fbbf8962a92700a244cea	Eukaryota;Chordata;Actinopteri;Clupeiformes;Clupeidae;Clupea;Clupea pallasii
d986f11f082f52a420276a90aab870ac	Eukaryota;Chordata;Actinopteri;Clupeiformes;Clupeidae;Clupea;Clupea pallasii
5a4d666c528c0bf9f02497c46cf972e4	Eukaryota;Chordata;Actinopteri;Pleuronectiformes;Pleuronectidae;Lyopsetta;Lyopsetta exilis
ab7e4d952c1de7027f07273dfe42ffa9	Eukaryota;Chordata;Actinopteri;Osmeriformes;Salangidae;Mallotus;Mallotus villosus
49752f922db2df95dc155d494f8877ec	Eukaryota;Chordata;Mammalia;Carnivora;Phocidae;Phoca
9447e4bd4051b9a7255ccbd59fd35e5d	Eukaryota;Chordata;Actinopteri;Aulopiformes;Paralepididae;Magnisudis;Magnisudis atlantica
e1274863f79ac31dab0779bef44a296e	Eukaryota;Chordata;Actinopteri;Clupeiformes;Clupeidae;Clupea;Clupea pallasii
944b49dacf792047ae25f37ad33a8b9e	Eukaryota;Chordata;Actinopteri;Clupeiformes;Clupeidae;Clupea;Clupea pallasii
099d712c4c2090504e7a46a7de8dd08c	Eukaryota;Chordata;Actinopteri;Salmoniformes;Salmonidae;Oncorhynchus
5f212d5dd928bc067f117d60fb50b099	Eukaryota;Chordata;Mammalia;Carnivora;Phocidae;Phoca
a63f6f8d565f859030edc09d08cf43c8	Eukaryota;Chordata;Mammalia;Carnivora;Phocidae;Phoca
744d18d5c23ab3d236bca5f55525d8ce	Eukaryota;Chordata;Actinopteri;Perciformes;Cottidae;Enophrys;Enophrys bison
3d9732fd872c50a93bb22587356d2278	Eukaryota;Chordata;Mammalia;Carnivora;Phocidae;Phoca
5d19fe85d8619a51285b5eb0803b9352	Eukaryota;Chordata;Actinopteri;Perciformes;Cottidae;Leptocottus;Leptocottus armatus
3930fb5d53c5ccfbdf47c1289ea5d77e	Eukaryota;Chordata;Actinopteri;Clupeiformes;Clupeidae;Clupea;Clupea pallasii
f73030f8c9ab35d84239ab6e47023001	Eukaryota;Chordata;Mammalia;Carnivora;Phocidae;Phoca
101fd301f8f5092c55f1b14dbb0a9126	Eukaryota;Chordata;Actinopteri;Perciformes;Cottidae;Enophrys;Enophrys bison
06fdd309d749d02b5d6b805cf33dbff9	Eukaryota;Chordata;Actinopteri;Perciformes;Agonidae;Podothecus;Podothecus accipenserinus
6d7c3ef469d4eb7ac368a19ef2f11aed	Eukaryota;Chordata;Actinopteri;Perciformes;Stichaeidae;Lumpenus;Lumpenus sagitta
17b1b75a8be6d0a74952b4adf6fbca11	Eukaryota;Chordata;Mammalia;Diprotodontia;Macropodidae;Macropus
1197647235796b2149682ac6a5939e99	Eukaryota;Chordata;Mammalia;Carnivora;Phocidae;Phoca
ed6cf28c1ae647f6f675d60559f101a7	Eukaryota;Chordata;Mammalia;Carnivora;Phocidae;Phoca
b6c652a9f0c60799db562eecbc29f672	Eukaryota;Chordata;Mammalia;Carnivora;Phocidae;Phoca
3c2a7104c55375a152086b8481177f24	Eukaryota;Chordata;Actinopteri;Clupeiformes;Clupeidae;Clupea;Clupea pallasii
077cdbfa92a12bbd393d74c99e08f3a1	Eukaryota;Chordata;Mammalia;Carnivora;Phocidae;Phoca
09e7b685487210d226bed0af293527d8	Eukaryota;Chordata;Actinopteri;Clupeiformes;Clupeidae;Clupea;Clupea pallasii
9320d62378ea2edd7334a8d5ff07c947	Eukaryota;Chordata;Actinopteri;Clupeiformes;Clupeidae;Opisthonema;Opisthonema libertate
da3bb0cf0e1b963ded47de06499c65ea	Eukaryota;Chordata;Actinopteri;Clupeiformes;Clupeidae;Clupea;Clupea pallasii
2656333914f861b4c4b819d0ee785477	Eukaryota;Chordata;Actinopteri;Clupeiformes;Clupeidae;Clupea;Clupea pallasii
9df452268efca5a37d83d5f59a0569d6	Eukaryota;Chordata;Actinopteri;Pleuronectiformes;Pleuronectidae;Microstomus;Microstomus pacificus
24e6fcfedca458569cfb814b068006d0	Eukaryota;Chordata;Mammalia;Carnivora;Phocidae;Phoca
5dd35ec224a8dcc66621bb3e4c4ce138	Eukaryota;Chordata;Actinopteri;Clupeiformes;Clupeidae;Clupea;Clupea pallasii
2819bdec4c6671fa8a8d7d938a50eee8	Eukaryota;Chordata;Actinopteri;Salmoniformes;Salmonidae;Oncorhynchus;Oncorhynchus keta
a02170565e3bac9c25cd2070ff47e8ed	Eukaryota;Chordata;Actinopteri;Pleuronectiformes;Pleuronectidae;Platichthys;Platichthys stellatus
f822638ed7f6b140f5fdeb67f32e03b9	Eukaryota;Chordata;Actinopteri;Scombriformes;Scombridae;Scomber;Scomber japonicus
e7985e30f0a2ca6ba6fac9443471c5ff	Eukaryota;Chordata;Actinopteri;Pleuronectiformes;Pleuronectidae;Lyopsetta;Lyopsetta exilis
6780517c04aa7fd99398b3bd7adf0b1a	Eukaryota;Chordata;Mammalia;Carnivora;Phocidae;Phoca
61495cb89acdc807780159703cf801cb	Eukaryota;Chordata;Actinopteri;Clupeiformes;Clupeidae;Clupea;Clupea pallasii
b4ea2c028ae9c92e580a63d1ffba8a18	Eukaryota;Chordata;Actinopteri;Pleuronectiformes;Pleuronectidae;Hippoglossoides;Hippoglossoides elassodon
bd51585e6c814bd4325e87e9c37049ce	Eukaryota;Chordata;Actinopteri;Perciformes;Zoarcidae
0d6bf91cc1f81ba8a02e59ae73c5ec35	Eukaryota;Chordata;Actinopteri;Pleuronectiformes;Pleuronectidae
b2e43e8f89d637429d0a5b31ecd913ac	Eukaryota;Chordata;Actinopteri;Clupeiformes;Clupeidae;Clupea;Clupea pallasii
386465e48acd55028eff3b16d2ce35cc	Eukaryota;Chordata;Actinopteri;Clupeiformes;Clupeidae;Clupea;Clupea pallasii
6eef1fd44483dd4f0bfecc24338ca042	Eukaryota;Chordata;Actinopteri;Pleuronectiformes;Pleuronectidae;Microstomus;Microstomus pacificus
b200e700a87a0db153d06c1412f3c5a0	Eukaryota;Chordata;Mammalia;Carnivora;Phocidae;Phoca
c3d44e11de366d2a5a747052ec79ba1d	Eukaryota;Chordata;Actinopteri;Pleuronectiformes;Pleuronectidae;Hippoglossoides;Hippoglossoides elassodon
16d3f96de4a838e8c21fe52ebf681ac3	Eukaryota;Chordata;Actinopteri;Pleuronectiformes;Pleuronectidae;Platichthys;Platichthys stellatus
bbfbd48b5468066f8273b8222e2b93c2	Eukaryota;Chordata;Actinopteri;Clupeiformes;Clupeidae;Clupea;Clupea pallasii
f32e79178ee49156c26f5578fad58dd8	Eukaryota;Chordata;Actinopteri;Osmeriformes;Salangidae;Mallotus;Mallotus villosus
29a498effa517bb6479c4c1a12f19991	Eukaryota;Chordata;Actinopteri;Clupeiformes;Clupeidae;Clupea;Clupea pallasii
89daa43047b49db781644ed302ac8446	Eukaryota;Chordata;Actinopteri;Clupeiformes;Clupeidae;Clupea;Clupea pallasii
b85a538089b48614828503bcee714da0	Eukaryota;Chordata;Mammalia;Diprotodontia;Macropodidae;Osphranter;Osphranter rufus
eb88627c3b9c7041d5581d39479e4135	Eukaryota;Chordata;Mammalia;Carnivora;Phocidae;Phoca
9a866c6519384861a21fc73db0ebf2cf	Eukaryota;Chordata;Actinopteri;Perciformes;Cottidae;Enophrys;Enophrys bison
d486722a331a7518e901689fce1fe5e1	Eukaryota;Chordata;Actinopteri;Batrachoidiformes;Batrachoididae;Porichthys;Porichthys notatus
12084858296679fdf0beb3558150ccc5	Eukaryota;Chordata;Mammalia;Carnivora;Phocidae;Phoca
e54446c2d4cab32bb44cd9d0ff76ee8d	Eukaryota;Chordata;Actinopteri;Clupeiformes;Clupeidae;Clupea;Clupea pallasii
2cb6a3aa96f5220354d34b61e9c0d0d9	Eukaryota;Chordata;Actinopteri;Pleuronectiformes;Pleuronectidae;Microstomus;Microstomus pacificus
2b46aa4cc294586e16e4a892a18d0d65	Eukaryota;Chordata;Actinopteri;Perciformes;Cottidae;Leptocottus;Leptocottus armatus
43e696791c66493969b00f220eaceb1b	Eukaryota;Chordata;Actinopteri;Clupeiformes;Clupeidae;Clupea;Clupea pallasii
1b40c5958435bc29b5b6fe92b4d24edf	Eukaryota;Chordata;Actinopteri;Clupeiformes;Clupeidae;Clupea;Clupea pallasii
a64df42363e7253e1ecdadd1d6134d48	Eukaryota;Chordata;Actinopteri;Clupeiformes;Clupeidae;Clupea;Clupea pallasii
53909e902f53a664048ff08b53c81d05	Eukaryota;Chordata;Actinopteri;Clupeiformes;Clupeidae;Clupea;Clupea pallasii
56c5810eeeabe1b9613bca9a94d41e8e	Eukaryota;Chordata;Actinopteri;Clupeiformes;Clupeidae;Clupea;Clupea pallasii
6fd0a052358fa819c1e87c437b81395b	Eukaryota;Chordata;Actinopteri;Perciformes;Cottidae;Enophrys;Enophrys bison
7a18e1c9296ab05d4cd3c4831316980c	Eukaryota;Chordata;Actinopteri;Perciformes;Bathymasteridae;Ronquilus;Ronquilus jordani
4ad32f03c9982ba7c72fc1e7c37a6c2f	Eukaryota;Chordata;Actinopteri;Pleuronectiformes;Pleuronectidae;Hippoglossoides;Hippoglossoides elassodon
6f1cf62550a499f858cf4c064af790ba	Eukaryota;Chordata;Actinopteri;Clupeiformes;Clupeidae;Clupea;Clupea pallasii
0e17c99d8512a620caebe201b7f8e920	Eukaryota;Chordata;Actinopteri;Osmeriformes;Salangidae;Mallotus;Mallotus villosus
fb0edd97525bbfccb2bed3f30ae3ff4f	Eukaryota;Chordata;Actinopteri;Osmeriformes;Osmeridae;Spirinchus;Spirinchus thaleichthys
7111807a9aef71b156a5efe76837bec4	Eukaryota;Chordata;Actinopteri;Clupeiformes;Clupeidae;Clupea;Clupea pallasii
66cb4ab75933fda2ff9628f55c82b68e	Eukaryota;Chordata;Actinopteri;Clupeiformes;Clupeidae;Clupea;Clupea pallasii
8c4cc7b589bb51a002c800f93154c28f	Eukaryota;Chordata;Actinopteri;Clupeiformes;Clupeidae;Clupea;Clupea pallasii
2aa88c20386d4c7475aeecb664f63541	Eukaryota;Chordata;Actinopteri;Clupeiformes;Clupeidae;Clupea;Clupea pallasii
1fa710e194d07041f4703fda33364188	Eukaryota;Chordata;Actinopteri;Perciformes;Pholidae;Pholis;Pholis laeta
da5754b5e8048fef1793b29d59ae396d	Eukaryota;Chordata;Actinopteri;Perciformes;Cottidae;Myoxocephalus;Myoxocephalus polyacanthocephalus
4cb80f4d8eaf2d54452a3e3d76b51856	Eukaryota;Chordata;Mammalia;Carnivora;Phocidae;Phoca
b32791d2b106bac04b0923dc4b367486	Eukaryota;Chordata;Actinopteri;Clupeiformes;Clupeidae;Clupea;Clupea pallasii
c2c5e318efa4599536a03b053d4fdaf9	Eukaryota;Chordata;Actinopteri;Clupeiformes;Clupeidae;Sardinops;Sardinops sagax
cc59ad3f41faa7bb6b8e6ab1078a7bb6	Eukaryota;Chordata;Actinopteri
06ddc9b13d2d4a7ec123a9925f5bdff2	Eukaryota;Chordata;Actinopteri;Salmoniformes;Salmonidae;Oncorhynchus;Oncorhynchus nerka
b9d3b71455838673100322fbc192053a	Eukaryota;Chordata;Mammalia;Carnivora;Phocidae;Phoca
0350e17b4c98f7733bcaf202c25a1810	Eukaryota;Chordata;Actinopteri;Gadiformes;Merlucciidae;Merluccius;Merluccius productus
fd44973f13778ba189d83093cd31e82f	Eukaryota;Chordata;Actinopteri;Clupeiformes;Clupeidae;Clupea;Clupea pallasii
ddafb7fb343802bb7d1d2045f613a8aa	Eukaryota;Chordata;Actinopteri;Clupeiformes;Clupeidae;Clupea;Clupea pallasii
78c9565ddae18f7797a643f8c2974831	Eukaryota;Chordata;Actinopteri;Batrachoidiformes;Batrachoididae;Porichthys;Porichthys notatus
c35c6a8e8a0a05aa9dc6fb44f3df82d5	Eukaryota;Chordata;Actinopteri;Clupeiformes;Clupeidae;Clupea;Clupea pallasii
83b5da7e8aa4d148bb419d04ed8b0303	Eukaryota;Chordata;Mammalia;Carnivora;Phocidae;Phoca
ce2ccdb58a4575fab741c663cb4adbcd	Eukaryota;Chordata;Actinopteri;Salmoniformes;Salmonidae;Oncorhynchus;Oncorhynchus keta
e2dabc4cffe0201a5294bb8e1388d6e3	Eukaryota;Chordata;Actinopteri;Gadiformes;Merlucciidae;Merluccius;Merluccius productus
45fdd89fbcb393ac23d47b75e15d6d3b	Eukaryota;Chordata;Actinopteri;Perciformes;Agonidae;Podothecus;Podothecus accipenserinus
df6a60072e67d263a26d547f1179a81d	Eukaryota;Chordata;Mammalia;Carnivora;Phocidae;Phoca
8e3f8974d6d60f9ceb93fcfe93f66063	Eukaryota;Chordata;Actinopteri;Osmeriformes;Salangidae;Mallotus;Mallotus villosus
6d1b8707641f6ed89181b7abe938091d	Eukaryota;Chordata;Actinopteri;Pleuronectiformes;Pleuronectidae;Platichthys;Platichthys stellatus
3a5a1ac1d4294686b443539d50de779e	Eukaryota;Chordata;Actinopteri;Perciformes;Cottidae;Leptocottus;Leptocottus armatus
9ab267e46dbe9b5b248184a1e933cf09	Eukaryota;Chordata;Actinopteri;Perciformes;Cottidae;Enophrys;Enophrys bison
d93e75dd0d9d8a4421d744a2b09ea260	Eukaryota;Chordata
e7c3acbd7043fc482fe799bac48d5c7c	Eukaryota;Chordata;Actinopteri;Salmoniformes;Salmonidae;Oncorhynchus
302fee9cfbacf12b204c4ecd0c3f3d7e	Eukaryota;Chordata;Actinopteri;Clupeiformes;Clupeidae;Clupea;Clupea pallasii
7d08eb3799c64e414d46dd93d8e50d03	Eukaryota;Chordata;Actinopteri;Perciformes;Zoarcidae
a2844813b961b8e4966578292045ef44	Eukaryota;Chordata;Mammalia;Carnivora;Phocidae;Phoca
11915cf6129e604f079d200a2b3c1c00	Eukaryota;Chordata;Actinopteri;Pleuronectiformes;Pleuronectidae;Microstomus;Microstomus pacificus
f8301a8b3e57236fbb14dc45ffcde6d2	Eukaryota;Chordata;Actinopteri;Perciformes;Cottidae;Enophrys;Enophrys bison
5268d7102f4a7f85f463fccf731eb8d0	Eukaryota;Chordata;Actinopteri;Perciformes;Cottidae;Enophrys;Enophrys bison
1b36be43535096aceab3600de1e7f7e7	Eukaryota;Chordata;Actinopteri;Perciformes;Cottidae;Myoxocephalus;Myoxocephalus polyacanthocephalus
bb57fa6494cf1ef25296793437c08590	Eukaryota;Chordata;Mammalia;Diprotodontia;Macropodidae;Macropus;Macropus cf. giganteus TL-2021
b1cf4acc40d8d655e6945dd2532768d7	Eukaryota;Chordata;Actinopteri;Gadiformes;Merlucciidae;Merluccius;Merluccius productus
21cc0ded2d1d9c36d4cac9beb857559a	Eukaryota;Chordata;Actinopteri;Salmoniformes;Salmonidae;Oncorhynchus;Oncorhynchus keta
8eaa34d4c6174c79687b7146babab96e	Eukaryota;Chordata;Mammalia;Carnivora;Phocidae;Phoca
5f2fe4dc79c9cb21eb954bf1fcbfddd8	Eukaryota;Chordata;Actinopteri;Salmoniformes;Salmonidae;Oncorhynchus;Oncorhynchus keta
e068b14d8148f55b2f00369bf6cfdf1e	Eukaryota;Chordata;Actinopteri;Clupeiformes;Clupeidae;Clupea;Clupea pallasii
1c116972243b558d09efe192e1a0a336	Eukaryota;Chordata;Actinopteri;Salmoniformes;Salmonidae;Oncorhynchus;Oncorhynchus keta
c71a127217f998da546b25f8c4029772	Eukaryota;Chordata;Actinopteri;Clupeiformes;Clupeidae;Clupea;Clupea pallasii
b13a8ae3e2a948af2683bf74ddc15008	Eukaryota;Chordata;Actinopteri;Salmoniformes;Salmonidae;Oncorhynchus
17909b0d9865dd597602ced9b86b0bfb	Eukaryota;Chordata;Actinopteri;Pleuronectiformes;Pleuronectidae;Pleuronichthys;Pleuronichthys coenosus
31d298b2db0ff30c7b6262261fcf2cd7	Eukaryota;Chordata;Actinopteri;Clupeiformes;Clupeidae;Clupea;Clupea pallasii
becd0efb1f6fe1fbf9cf05d6da8afded	Eukaryota;Chordata;Actinopteri;Clupeiformes;Clupeidae;Clupea;Clupea pallasii
d6e45d18fab498984de9c9ecca546e02	Eukaryota;Chordata;Actinopteri;Clupeiformes;Clupeidae;Clupea;Clupea pallasii
84c0d07ef6e8228cc6b997d1625386b0	Eukaryota;Chordata;Actinopteri
2fea181082884a38f66e5e57219ec59a	Eukaryota;Chordata;Actinopteri;Uranoscopiformes;Ammodytidae;Ammodytes;Ammodytes personatus
9e1c9ac81801cf9cad13e26a7e5a9ca4	Eukaryota;Chordata;Mammalia;Carnivora;Phocidae;Phoca
a4990f409aa305849428902f2baf732d	Eukaryota;Chordata;Mammalia;Carnivora;Phocidae;Phoca
810d82788ac46ae2a32902730b15a308	Eukaryota;Chordata;Mammalia;Carnivora;Phocidae
b87f9e34a83849c6a0fab4e4b6290725	Eukaryota;Chordata;Mammalia;Carnivora;Phocidae;Phoca
dd01ac7fcdc69bc39357c746f2703ca7	Eukaryota;Chordata;Actinopteri
cc3679b8442ad9cc9f2dc6c8fbf5e3e3	Eukaryota;Chordata;Actinopteri;Perciformes;Stichaeidae;Anoplarchus
64854edbe1b67f61c2c623b2d20357eb	Eukaryota;Chordata;Actinopteri;Osmeriformes;Salangidae;Mallotus;Mallotus villosus
b159695883ec9bc575eeb621cd7a87ee	Eukaryota;Chordata;Actinopteri;Salmoniformes;Salmonidae;Oncorhynchus;Oncorhynchus keta
3fa2b83419ecdfef59ca58c049fe62fa	Eukaryota;Chordata;Actinopteri;Clupeiformes;Clupeidae;Clupea;Clupea pallasii
b64381b4172ea2a9a92acfcd7e6cafb7	Eukaryota;Chordata;Actinopteri;Batrachoidiformes;Batrachoididae;Porichthys;Porichthys notatus
1c1f23ca1dd492ddd96d422755e6b7fb	Eukaryota;Chordata;Actinopteri;Clupeiformes;Clupeidae;Clupea;Clupea pallasii
becc06cea5d8a4e5753854327d1de09c	Eukaryota;Chordata;Actinopteri;Pleuronectiformes;Pleuronectidae;Microstomus;Microstomus pacificus
cee1f5813f7fe14cb96aadb59833b438	Eukaryota;Chordata;Actinopteri;Clupeiformes;Clupeidae;Clupea;Clupea pallasii
3db73df5118f24b0450fc41e7203e1c8	Eukaryota;Chordata;Actinopteri;Salmoniformes;Salmonidae;Oncorhynchus;Oncorhynchus keta
b2ffae41edcfaabbc6a1d6f418ab0cec	Eukaryota;Chordata;Actinopteri;Pleuronectiformes;Pleuronectidae;Microstomus;Microstomus pacificus
dcd72e7f5bb9c70d9d9a97c2e1d98fa4	Eukaryota;Chordata;Actinopteri;Perciformes;Liparidae;Liparis
887171de8a2a8b236ff7ed3a9292a7a8	Eukaryota;Chordata;Actinopteri;Perciformes;Zoarcidae
92f571f576a7ebb30972de3fb802a67a	Eukaryota;Chordata;Actinopteri;Clupeiformes;Engraulidae;Engraulis;Engraulis mordax
c21cc7512f1d4838acabf411aa2978e1	Eukaryota;Chordata;Actinopteri;Clupeiformes;Clupeidae;Clupea;Clupea pallasii
8c31abdc387882b4835e1913e99b8ca6	Eukaryota;Chordata;Actinopteri;Clupeiformes;Clupeidae;Clupea;Clupea pallasii
9efadc55f999760990d23c9f55aaee88	Eukaryota;Chordata;Actinopteri;Perciformes;Sebastidae;Sebastes
33f9429421984c83b3b529983da8968e	Eukaryota;Chordata;Actinopteri;Clupeiformes;Clupeidae;Clupea;Clupea pallasii
5a820659ce6763b65a6943e37842ff17	Eukaryota;Chordata;Actinopteri;Clupeiformes;Clupeidae;Clupea;Clupea pallasii
07e65fc0ffea30d3cc285fc88aab48b5	Eukaryota;Chordata;Actinopteri;Perciformes;Cottidae;Chitonotus;Chitonotus pugetensis
f895c0a10d4d0d85a602722bdbd74480	Eukaryota;Chordata;Actinopteri;Clupeiformes;Engraulidae;Engraulis;Engraulis mordax
48be9dd11cad48268f2972bd4aad995a	Eukaryota;Chordata;Actinopteri;Clupeiformes;Engraulidae;Anchoa;Anchoa delicatissima
