"SampleID","date","Time","seal_id","Scat_details","diet_sp","expected_prop","actual_mass","total_mass","actual_prop","Species","MiFish_taxon_assign","18S_taxon_assign","samplename","time","creek","biol","tech","station","station_num","model_out_name"
"PvCF_D5_12",20241201,"10:00","Pym","Deck","capelin",0,0,2.8,0,"Mallotus villosus","Mallotus villosus","Actinopteri","PvCF_D5_12_TR2",1,"PvCF",12,2,"D5",5,"1_PvCF_5_12"
"PvCF_D5_12",20241201,"10:00","Pym","Deck","capelin",0,0,2.8,0,"Mallotus villosus","Mallotus villosus","Actinopteri","PvCF_D5_12_TR3",1,"PvCF",12,3,"D5",5,"1_PvCF_5_12"
"PvCF_D5_12",20241201,"10:00","Pym","Deck","capelin",0,0,2.8,0,"Mallotus villosus","Mallotus villosus","Actinopteri","PvCF_D5_12_TR1",1,"PvCF",12,1,"D5",5,"1_PvCF_5_12"
"PvCF_D5_12",20241201,"10:00","Pym","Deck","hake",0.4,1.12,2.8,0.4,"Merluccius productus","Merluccius productus","Actinopteri","PvCF_D5_12_TR2",1,"PvCF",12,2,"D5",5,"1_PvCF_5_12"
"PvCF_D5_12",20241201,"10:00","Pym","Deck","hake",0.4,1.12,2.8,0.4,"Merluccius productus","Merluccius productus","Actinopteri","PvCF_D5_12_TR3",1,"PvCF",12,3,"D5",5,"1_PvCF_5_12"
"PvCF_D5_12",20241201,"10:00","Pym","Deck","hake",0.4,1.12,2.8,0.4,"Merluccius productus","Merluccius productus","Actinopteri","PvCF_D5_12_TR1",1,"PvCF",12,1,"D5",5,"1_PvCF_5_12"
"PvCF_D5_12",20241201,"10:00","Pym","Deck","herring",0.3,0.84,2.8,0.3,"Clupea pallasii","Clupea pallasii","Actinopteri","PvCF_D5_12_TR2",1,"PvCF",12,2,"D5",5,"1_PvCF_5_12"
"PvCF_D5_12",20241201,"10:00","Pym","Deck","herring",0.3,0.84,2.8,0.3,"Clupea pallasii","Clupea pallasii","Actinopteri","PvCF_D5_12_TR3",1,"PvCF",12,3,"D5",5,"1_PvCF_5_12"
"PvCF_D5_12",20241201,"10:00","Pym","Deck","herring",0.3,0.84,2.8,0.3,"Clupea pallasii","Clupea pallasii","Actinopteri","PvCF_D5_12_TR1",1,"PvCF",12,1,"D5",5,"1_PvCF_5_12"
"PvCF_D5_12",20241201,"10:00","Pym","Deck","prawn",0.1,0.28,2.8,0.1,"Penaeus monodon",NA,"Penaeus monodon","PvCF_D5_12_TR2",1,"PvCF",12,2,"D5",5,"1_PvCF_5_12"
"PvCF_D5_12",20241201,"10:00","Pym","Deck","prawn",0.1,0.28,2.8,0.1,"Penaeus monodon",NA,"Penaeus monodon","PvCF_D5_12_TR3",1,"PvCF",12,3,"D5",5,"1_PvCF_5_12"
"PvCF_D5_12",20241201,"10:00","Pym","Deck","prawn",0.1,0.28,2.8,0.1,"Penaeus monodon",NA,"Penaeus monodon","PvCF_D5_12_TR1",1,"PvCF",12,1,"D5",5,"1_PvCF_5_12"
"PvCF_D5_12",20241201,"10:00","Pym","Deck","salmon_2",0.05,0.14,2.8,0.05,"Oncorhynchus keta","Oncorhynchus keta","Actinopteri","PvCF_D5_12_TR2",1,"PvCF",12,2,"D5",5,"1_PvCF_5_12"
"PvCF_D5_12",20241201,"10:00","Pym","Deck","salmon_2",0.05,0.14,2.8,0.05,"Oncorhynchus keta","Oncorhynchus keta","Actinopteri","PvCF_D5_12_TR3",1,"PvCF",12,3,"D5",5,"1_PvCF_5_12"
"PvCF_D5_12",20241201,"10:00","Pym","Deck","salmon_2",0.05,0.14,2.8,0.05,"Oncorhynchus keta","Oncorhynchus keta","Actinopteri","PvCF_D5_12_TR1",1,"PvCF",12,1,"D5",5,"1_PvCF_5_12"
"PvCF_D5_12",20241201,"10:00","Pym","Deck","squid",0.15,0.42,2.8,0.15,"Doryteuthis opalescens",NA,"Cephalopoda","PvCF_D5_12_TR2",1,"PvCF",12,2,"D5",5,"1_PvCF_5_12"
"PvCF_D5_12",20241201,"10:00","Pym","Deck","squid",0.15,0.42,2.8,0.15,"Doryteuthis opalescens",NA,"Cephalopoda","PvCF_D5_12_TR3",1,"PvCF",12,3,"D5",5,"1_PvCF_5_12"
"PvCF_D5_12",20241201,"10:00","Pym","Deck","squid",0.15,0.42,2.8,0.15,"Doryteuthis opalescens",NA,"Cephalopoda","PvCF_D5_12_TR1",1,"PvCF",12,1,"D5",5,"1_PvCF_5_12"
"PvCF_D5_13",20241201,"12:15","Jessica","Pool","capelin",0,0,3.6,0,"Mallotus villosus","Mallotus villosus","Actinopteri","PvCF_D5_13_TR1",1,"PvCF",13,1,"D5",5,"1_PvCF_5_13"
"PvCF_D5_13",20241201,"12:15","Jessica","Pool","hake",0.4,1.44,3.6,0.4,"Merluccius productus","Merluccius productus","Actinopteri","PvCF_D5_13_TR1",1,"PvCF",13,1,"D5",5,"1_PvCF_5_13"
"PvCF_D5_13",20241201,"12:15","Jessica","Pool","herring",0.3,1.08,3.6,0.3,"Clupea pallasii","Clupea pallasii","Actinopteri","PvCF_D5_13_TR1",1,"PvCF",13,1,"D5",5,"1_PvCF_5_13"
"PvCF_D5_13",20241201,"12:15","Jessica","Pool","prawn",0.1,0.36,3.6,0.1,"Penaeus monodon",NA,"Penaeus monodon","PvCF_D5_13_TR1",1,"PvCF",13,1,"D5",5,"1_PvCF_5_13"
"PvCF_D5_13",20241201,"12:15","Jessica","Pool","salmon_2",0.05,0.18,3.6,0.05,"Oncorhynchus keta","Oncorhynchus keta","Actinopteri","PvCF_D5_13_TR1",1,"PvCF",13,1,"D5",5,"1_PvCF_5_13"
"PvCF_D5_13",20241201,"12:15","Jessica","Pool","squid",0.15,0.54,3.6,0.15,"Doryteuthis opalescens",NA,"Cephalopoda","PvCF_D5_13_TR1",1,"PvCF",13,1,"D5",5,"1_PvCF_5_13"
"PvCF_D5_13",20241201,"12:15","Pym","Pool","capelin",0,0,2.8,0,"Mallotus villosus","Mallotus villosus","Actinopteri","PvCF_D5_13_TR1",1,"PvCF",13,1,"D5",5,"1_PvCF_5_13"
"PvCF_D5_13",20241201,"12:15","Pym","Pool","hake",0.4,1.12,2.8,0.4,"Merluccius productus","Merluccius productus","Actinopteri","PvCF_D5_13_TR1",1,"PvCF",13,1,"D5",5,"1_PvCF_5_13"
"PvCF_D5_13",20241201,"12:15","Pym","Pool","herring",0.3,0.84,2.8,0.3,"Clupea pallasii","Clupea pallasii","Actinopteri","PvCF_D5_13_TR1",1,"PvCF",13,1,"D5",5,"1_PvCF_5_13"
"PvCF_D5_13",20241201,"12:15","Pym","Pool","prawn",0.1,0.28,2.8,0.1,"Penaeus monodon",NA,"Penaeus monodon","PvCF_D5_13_TR1",1,"PvCF",13,1,"D5",5,"1_PvCF_5_13"
"PvCF_D5_13",20241201,"12:15","Pym","Pool","salmon_2",0.05,0.14,2.8,0.05,"Oncorhynchus keta","Oncorhynchus keta","Actinopteri","PvCF_D5_13_TR1",1,"PvCF",13,1,"D5",5,"1_PvCF_5_13"
"PvCF_D5_13",20241201,"12:15","Pym","Pool","squid",0.15,0.42,2.8,0.15,"Doryteuthis opalescens",NA,"Cephalopoda","PvCF_D5_13_TR1",1,"PvCF",13,1,"D5",5,"1_PvCF_5_13"
"PvCF_D5_14",20241202,"8:30","Jessica","Deck","capelin",0,0,3.6,0,"Mallotus villosus","Mallotus villosus","Actinopteri","PvCF_D5_14_TR1",1,"PvCF",14,1,"D5",5,"1_PvCF_5_14"
"PvCF_D5_14",20241202,"8:30","Jessica","Deck","capelin",0,0,3.6,0,"Mallotus villosus","Mallotus villosus","Actinopteri","PvCF_D5_14_TR2",1,"PvCF",14,2,"D5",5,"1_PvCF_5_14"
"PvCF_D5_14",20241202,"8:30","Jessica","Deck","capelin",0,0,3.6,0,"Mallotus villosus","Mallotus villosus","Actinopteri","PvCF_D5_14_TR3",1,"PvCF",14,3,"D5",5,"1_PvCF_5_14"
"PvCF_D5_14",20241202,"8:30","Jessica","Deck","hake",0.4,1.44,3.6,0.4,"Merluccius productus","Merluccius productus","Actinopteri","PvCF_D5_14_TR1",1,"PvCF",14,1,"D5",5,"1_PvCF_5_14"
"PvCF_D5_14",20241202,"8:30","Jessica","Deck","hake",0.4,1.44,3.6,0.4,"Merluccius productus","Merluccius productus","Actinopteri","PvCF_D5_14_TR2",1,"PvCF",14,2,"D5",5,"1_PvCF_5_14"
"PvCF_D5_14",20241202,"8:30","Jessica","Deck","hake",0.4,1.44,3.6,0.4,"Merluccius productus","Merluccius productus","Actinopteri","PvCF_D5_14_TR3",1,"PvCF",14,3,"D5",5,"1_PvCF_5_14"
"PvCF_D5_14",20241202,"8:30","Jessica","Deck","herring",0.3,1.08,3.6,0.3,"Clupea pallasii","Clupea pallasii","Actinopteri","PvCF_D5_14_TR1",1,"PvCF",14,1,"D5",5,"1_PvCF_5_14"
"PvCF_D5_14",20241202,"8:30","Jessica","Deck","herring",0.3,1.08,3.6,0.3,"Clupea pallasii","Clupea pallasii","Actinopteri","PvCF_D5_14_TR2",1,"PvCF",14,2,"D5",5,"1_PvCF_5_14"
"PvCF_D5_14",20241202,"8:30","Jessica","Deck","herring",0.3,1.08,3.6,0.3,"Clupea pallasii","Clupea pallasii","Actinopteri","PvCF_D5_14_TR3",1,"PvCF",14,3,"D5",5,"1_PvCF_5_14"
"PvCF_D5_14",20241202,"8:30","Jessica","Deck","prawn",0.1,0.36,3.6,0.1,"Penaeus monodon",NA,"Penaeus monodon","PvCF_D5_14_TR1",1,"PvCF",14,1,"D5",5,"1_PvCF_5_14"
"PvCF_D5_14",20241202,"8:30","Jessica","Deck","prawn",0.1,0.36,3.6,0.1,"Penaeus monodon",NA,"Penaeus monodon","PvCF_D5_14_TR2",1,"PvCF",14,2,"D5",5,"1_PvCF_5_14"
"PvCF_D5_14",20241202,"8:30","Jessica","Deck","prawn",0.1,0.36,3.6,0.1,"Penaeus monodon",NA,"Penaeus monodon","PvCF_D5_14_TR3",1,"PvCF",14,3,"D5",5,"1_PvCF_5_14"
"PvCF_D5_14",20241202,"8:30","Jessica","Deck","salmon_2",0.05,0.18,3.6,0.05,"Oncorhynchus keta","Oncorhynchus keta","Actinopteri","PvCF_D5_14_TR1",1,"PvCF",14,1,"D5",5,"1_PvCF_5_14"
"PvCF_D5_14",20241202,"8:30","Jessica","Deck","salmon_2",0.05,0.18,3.6,0.05,"Oncorhynchus keta","Oncorhynchus keta","Actinopteri","PvCF_D5_14_TR2",1,"PvCF",14,2,"D5",5,"1_PvCF_5_14"
"PvCF_D5_14",20241202,"8:30","Jessica","Deck","salmon_2",0.05,0.18,3.6,0.05,"Oncorhynchus keta","Oncorhynchus keta","Actinopteri","PvCF_D5_14_TR3",1,"PvCF",14,3,"D5",5,"1_PvCF_5_14"
"PvCF_D5_14",20241202,"8:30","Jessica","Deck","squid",0.15,0.54,3.6,0.15,"Doryteuthis opalescens",NA,"Cephalopoda","PvCF_D5_14_TR1",1,"PvCF",14,1,"D5",5,"1_PvCF_5_14"
"PvCF_D5_14",20241202,"8:30","Jessica","Deck","squid",0.15,0.54,3.6,0.15,"Doryteuthis opalescens",NA,"Cephalopoda","PvCF_D5_14_TR2",1,"PvCF",14,2,"D5",5,"1_PvCF_5_14"
"PvCF_D5_14",20241202,"8:30","Jessica","Deck","squid",0.15,0.54,3.6,0.15,"Doryteuthis opalescens",NA,"Cephalopoda","PvCF_D5_14_TR3",1,"PvCF",14,3,"D5",5,"1_PvCF_5_14"
"PvCF_D5_14",20241202,"8:30","Pym","Deck","capelin",0,0,2.8,0,"Mallotus villosus","Mallotus villosus","Actinopteri","PvCF_D5_14_TR1",1,"PvCF",14,1,"D5",5,"1_PvCF_5_14"
"PvCF_D5_14",20241202,"8:30","Pym","Deck","capelin",0,0,2.8,0,"Mallotus villosus","Mallotus villosus","Actinopteri","PvCF_D5_14_TR2",1,"PvCF",14,2,"D5",5,"1_PvCF_5_14"
"PvCF_D5_14",20241202,"8:30","Pym","Deck","capelin",0,0,2.8,0,"Mallotus villosus","Mallotus villosus","Actinopteri","PvCF_D5_14_TR3",1,"PvCF",14,3,"D5",5,"1_PvCF_5_14"
"PvCF_D5_14",20241202,"8:30","Pym","Deck","hake",0.4,1.12,2.8,0.4,"Merluccius productus","Merluccius productus","Actinopteri","PvCF_D5_14_TR1",1,"PvCF",14,1,"D5",5,"1_PvCF_5_14"
"PvCF_D5_14",20241202,"8:30","Pym","Deck","hake",0.4,1.12,2.8,0.4,"Merluccius productus","Merluccius productus","Actinopteri","PvCF_D5_14_TR2",1,"PvCF",14,2,"D5",5,"1_PvCF_5_14"
"PvCF_D5_14",20241202,"8:30","Pym","Deck","hake",0.4,1.12,2.8,0.4,"Merluccius productus","Merluccius productus","Actinopteri","PvCF_D5_14_TR3",1,"PvCF",14,3,"D5",5,"1_PvCF_5_14"
"PvCF_D5_14",20241202,"8:30","Pym","Deck","herring",0.3,0.84,2.8,0.3,"Clupea pallasii","Clupea pallasii","Actinopteri","PvCF_D5_14_TR1",1,"PvCF",14,1,"D5",5,"1_PvCF_5_14"
"PvCF_D5_14",20241202,"8:30","Pym","Deck","herring",0.3,0.84,2.8,0.3,"Clupea pallasii","Clupea pallasii","Actinopteri","PvCF_D5_14_TR2",1,"PvCF",14,2,"D5",5,"1_PvCF_5_14"
"PvCF_D5_14",20241202,"8:30","Pym","Deck","herring",0.3,0.84,2.8,0.3,"Clupea pallasii","Clupea pallasii","Actinopteri","PvCF_D5_14_TR3",1,"PvCF",14,3,"D5",5,"1_PvCF_5_14"
"PvCF_D5_14",20241202,"8:30","Pym","Deck","prawn",0.1,0.28,2.8,0.1,"Penaeus monodon",NA,"Penaeus monodon","PvCF_D5_14_TR1",1,"PvCF",14,1,"D5",5,"1_PvCF_5_14"
"PvCF_D5_14",20241202,"8:30","Pym","Deck","prawn",0.1,0.28,2.8,0.1,"Penaeus monodon",NA,"Penaeus monodon","PvCF_D5_14_TR2",1,"PvCF",14,2,"D5",5,"1_PvCF_5_14"
"PvCF_D5_14",20241202,"8:30","Pym","Deck","prawn",0.1,0.28,2.8,0.1,"Penaeus monodon",NA,"Penaeus monodon","PvCF_D5_14_TR3",1,"PvCF",14,3,"D5",5,"1_PvCF_5_14"
"PvCF_D5_14",20241202,"8:30","Pym","Deck","salmon_2",0.05,0.14,2.8,0.05,"Oncorhynchus keta","Oncorhynchus keta","Actinopteri","PvCF_D5_14_TR1",1,"PvCF",14,1,"D5",5,"1_PvCF_5_14"
"PvCF_D5_14",20241202,"8:30","Pym","Deck","salmon_2",0.05,0.14,2.8,0.05,"Oncorhynchus keta","Oncorhynchus keta","Actinopteri","PvCF_D5_14_TR2",1,"PvCF",14,2,"D5",5,"1_PvCF_5_14"
"PvCF_D5_14",20241202,"8:30","Pym","Deck","salmon_2",0.05,0.14,2.8,0.05,"Oncorhynchus keta","Oncorhynchus keta","Actinopteri","PvCF_D5_14_TR3",1,"PvCF",14,3,"D5",5,"1_PvCF_5_14"
"PvCF_D5_14",20241202,"8:30","Pym","Deck","squid",0.15,0.42,2.8,0.15,"Doryteuthis opalescens",NA,"Cephalopoda","PvCF_D5_14_TR1",1,"PvCF",14,1,"D5",5,"1_PvCF_5_14"
"PvCF_D5_14",20241202,"8:30","Pym","Deck","squid",0.15,0.42,2.8,0.15,"Doryteuthis opalescens",NA,"Cephalopoda","PvCF_D5_14_TR2",1,"PvCF",14,2,"D5",5,"1_PvCF_5_14"
"PvCF_D5_14",20241202,"8:30","Pym","Deck","squid",0.15,0.42,2.8,0.15,"Doryteuthis opalescens",NA,"Cephalopoda","PvCF_D5_14_TR3",1,"PvCF",14,3,"D5",5,"1_PvCF_5_14"
"PvCF_D5_15",20241202,"9:30","Jessica","Pool","capelin",0,0,3.6,0,"Mallotus villosus","Mallotus villosus","Actinopteri","PvCF_D5_15_TR1",1,"PvCF",15,1,"D5",5,"1_PvCF_5_15"
"PvCF_D5_15",20241202,"9:30","Jessica","Pool","hake",0.4,1.44,3.6,0.4,"Merluccius productus","Merluccius productus","Actinopteri","PvCF_D5_15_TR1",1,"PvCF",15,1,"D5",5,"1_PvCF_5_15"
"PvCF_D5_15",20241202,"9:30","Jessica","Pool","herring",0.3,1.08,3.6,0.3,"Clupea pallasii","Clupea pallasii","Actinopteri","PvCF_D5_15_TR1",1,"PvCF",15,1,"D5",5,"1_PvCF_5_15"
"PvCF_D5_15",20241202,"9:30","Jessica","Pool","prawn",0.1,0.36,3.6,0.1,"Penaeus monodon",NA,"Penaeus monodon","PvCF_D5_15_TR1",1,"PvCF",15,1,"D5",5,"1_PvCF_5_15"
"PvCF_D5_15",20241202,"9:30","Jessica","Pool","salmon_2",0.05,0.18,3.6,0.05,"Oncorhynchus keta","Oncorhynchus keta","Actinopteri","PvCF_D5_15_TR1",1,"PvCF",15,1,"D5",5,"1_PvCF_5_15"
"PvCF_D5_15",20241202,"9:30","Jessica","Pool","squid",0.15,0.54,3.6,0.15,"Doryteuthis opalescens",NA,"Cephalopoda","PvCF_D5_15_TR1",1,"PvCF",15,1,"D5",5,"1_PvCF_5_15"
"PvCF_D5_15",20241202,"9:30","Pym","Pool","capelin",0,0,2.8,0,"Mallotus villosus","Mallotus villosus","Actinopteri","PvCF_D5_15_TR1",1,"PvCF",15,1,"D5",5,"1_PvCF_5_15"
"PvCF_D5_15",20241202,"9:30","Pym","Pool","hake",0.4,1.12,2.8,0.4,"Merluccius productus","Merluccius productus","Actinopteri","PvCF_D5_15_TR1",1,"PvCF",15,1,"D5",5,"1_PvCF_5_15"
"PvCF_D5_15",20241202,"9:30","Pym","Pool","herring",0.3,0.84,2.8,0.3,"Clupea pallasii","Clupea pallasii","Actinopteri","PvCF_D5_15_TR1",1,"PvCF",15,1,"D5",5,"1_PvCF_5_15"
"PvCF_D5_15",20241202,"9:30","Pym","Pool","prawn",0.1,0.28,2.8,0.1,"Penaeus monodon",NA,"Penaeus monodon","PvCF_D5_15_TR1",1,"PvCF",15,1,"D5",5,"1_PvCF_5_15"
"PvCF_D5_15",20241202,"9:30","Pym","Pool","salmon_2",0.05,0.14,2.8,0.05,"Oncorhynchus keta","Oncorhynchus keta","Actinopteri","PvCF_D5_15_TR1",1,"PvCF",15,1,"D5",5,"1_PvCF_5_15"
"PvCF_D5_15",20241202,"9:30","Pym","Pool","squid",0.15,0.42,2.8,0.15,"Doryteuthis opalescens",NA,"Cephalopoda","PvCF_D5_15_TR1",1,"PvCF",15,1,"D5",5,"1_PvCF_5_15"
"PvCF_D5_16",20241202,"9:30","Jessica","Pool","capelin",0,0,3.6,0,"Mallotus villosus","Mallotus villosus","Actinopteri","PvCF_D5_16_TR1",1,"PvCF",16,1,"D5",5,"1_PvCF_5_16"
"PvCF_D5_16",20241202,"9:30","Jessica","Pool","hake",0.4,1.44,3.6,0.4,"Merluccius productus","Merluccius productus","Actinopteri","PvCF_D5_16_TR1",1,"PvCF",16,1,"D5",5,"1_PvCF_5_16"
"PvCF_D5_16",20241202,"9:30","Jessica","Pool","herring",0.3,1.08,3.6,0.3,"Clupea pallasii","Clupea pallasii","Actinopteri","PvCF_D5_16_TR1",1,"PvCF",16,1,"D5",5,"1_PvCF_5_16"
"PvCF_D5_16",20241202,"9:30","Jessica","Pool","prawn",0.1,0.36,3.6,0.1,"Penaeus monodon",NA,"Penaeus monodon","PvCF_D5_16_TR1",1,"PvCF",16,1,"D5",5,"1_PvCF_5_16"
"PvCF_D5_16",20241202,"9:30","Jessica","Pool","salmon_2",0.05,0.18,3.6,0.05,"Oncorhynchus keta","Oncorhynchus keta","Actinopteri","PvCF_D5_16_TR1",1,"PvCF",16,1,"D5",5,"1_PvCF_5_16"
"PvCF_D5_16",20241202,"9:30","Jessica","Pool","squid",0.15,0.54,3.6,0.15,"Doryteuthis opalescens",NA,"Cephalopoda","PvCF_D5_16_TR1",1,"PvCF",16,1,"D5",5,"1_PvCF_5_16"
"PvCF_D5_16",20241202,"9:30","Pym","Pool","capelin",0,0,2.8,0,"Mallotus villosus","Mallotus villosus","Actinopteri","PvCF_D5_16_TR1",1,"PvCF",16,1,"D5",5,"1_PvCF_5_16"
"PvCF_D5_16",20241202,"9:30","Pym","Pool","hake",0.4,1.12,2.8,0.4,"Merluccius productus","Merluccius productus","Actinopteri","PvCF_D5_16_TR1",1,"PvCF",16,1,"D5",5,"1_PvCF_5_16"
"PvCF_D5_16",20241202,"9:30","Pym","Pool","herring",0.3,0.84,2.8,0.3,"Clupea pallasii","Clupea pallasii","Actinopteri","PvCF_D5_16_TR1",1,"PvCF",16,1,"D5",5,"1_PvCF_5_16"
"PvCF_D5_16",20241202,"9:30","Pym","Pool","prawn",0.1,0.28,2.8,0.1,"Penaeus monodon",NA,"Penaeus monodon","PvCF_D5_16_TR1",1,"PvCF",16,1,"D5",5,"1_PvCF_5_16"
"PvCF_D5_16",20241202,"9:30","Pym","Pool","salmon_2",0.05,0.14,2.8,0.05,"Oncorhynchus keta","Oncorhynchus keta","Actinopteri","PvCF_D5_16_TR1",1,"PvCF",16,1,"D5",5,"1_PvCF_5_16"
"PvCF_D5_16",20241202,"9:30","Pym","Pool","squid",0.15,0.42,2.8,0.15,"Doryteuthis opalescens",NA,"Cephalopoda","PvCF_D5_16_TR1",1,"PvCF",16,1,"D5",5,"1_PvCF_5_16"
"PvCF_D6_01",20241210,"10:58","Jessica","Pool","capelin",0.1,0.36,3.6,0.1,"Mallotus villosus","Mallotus villosus","Actinopteri","PvCF_D6_01_TR1",1,"PvCF",1,1,"D6",6,"1_PvCF_6_1"
"PvCF_D6_01",20241210,"10:58","Jessica","Pool","hake",0.25,0.9,3.6,0.25,"Merluccius productus","Merluccius productus","Actinopteri","PvCF_D6_01_TR1",1,"PvCF",1,1,"D6",6,"1_PvCF_6_1"
"PvCF_D6_01",20241210,"10:58","Jessica","Pool","herring",0.05,0.18,3.6,0.05,"Clupea pallasii","Clupea pallasii","Actinopteri","PvCF_D6_01_TR1",1,"PvCF",1,1,"D6",6,"1_PvCF_6_1"
"PvCF_D6_01",20241210,"10:58","Jessica","Pool","prawn",0,0,3.6,0,"Penaeus monodon",NA,"Penaeus monodon","PvCF_D6_01_TR1",1,"PvCF",1,1,"D6",6,"1_PvCF_6_1"
"PvCF_D6_01",20241210,"10:58","Jessica","Pool","salmon_2",0.4,1.44,3.6,0.4,"Oncorhynchus keta","Oncorhynchus keta","Actinopteri","PvCF_D6_01_TR1",1,"PvCF",1,1,"D6",6,"1_PvCF_6_1"
"PvCF_D6_01",20241210,"10:58","Jessica","Pool","squid",0.2,0.72,3.6,0.2,"Doryteuthis opalescens",NA,"Cephalopoda","PvCF_D6_01_TR1",1,"PvCF",1,1,"D6",6,"1_PvCF_6_1"
"PvCF_D6_01",20241210,"10:58","Pym","Pool","capelin",0.1,0.28,2.8,0.1,"Mallotus villosus","Mallotus villosus","Actinopteri","PvCF_D6_01_TR1",1,"PvCF",1,1,"D6",6,"1_PvCF_6_1"
"PvCF_D6_01",20241210,"10:58","Pym","Pool","hake",0.25,0.7,2.8,0.25,"Merluccius productus","Merluccius productus","Actinopteri","PvCF_D6_01_TR1",1,"PvCF",1,1,"D6",6,"1_PvCF_6_1"
"PvCF_D6_01",20241210,"10:58","Pym","Pool","herring",0.05,0.14,2.8,0.05,"Clupea pallasii","Clupea pallasii","Actinopteri","PvCF_D6_01_TR1",1,"PvCF",1,1,"D6",6,"1_PvCF_6_1"
"PvCF_D6_01",20241210,"10:58","Pym","Pool","prawn",0,0,2.8,0,"Penaeus monodon",NA,"Penaeus monodon","PvCF_D6_01_TR1",1,"PvCF",1,1,"D6",6,"1_PvCF_6_1"
"PvCF_D6_01",20241210,"10:58","Pym","Pool","salmon_2",0.4,1.12,2.8,0.4,"Oncorhynchus keta","Oncorhynchus keta","Actinopteri","PvCF_D6_01_TR1",1,"PvCF",1,1,"D6",6,"1_PvCF_6_1"
"PvCF_D6_01",20241210,"10:58","Pym","Pool","squid",0.2,0.56,2.8,0.2,"Doryteuthis opalescens",NA,"Cephalopoda","PvCF_D6_01_TR1",1,"PvCF",1,1,"D6",6,"1_PvCF_6_1"
"PvCF_D6_02",20241210,"13:13","Jessica","Pool","capelin",0.1,0.36,3.6,0.1,"Mallotus villosus","Mallotus villosus","Actinopteri","PvCF_D6_02_TR1",1,"PvCF",2,1,"D6",6,"1_PvCF_6_2"
"PvCF_D6_02",20241210,"13:13","Jessica","Pool","capelin",0.1,0.36,3.6,0.1,"Mallotus villosus","Mallotus villosus","Actinopteri","PvCF_D6_02_TR2",1,"PvCF",2,2,"D6",6,"1_PvCF_6_2"
"PvCF_D6_02",20241210,"13:13","Jessica","Pool","capelin",0.1,0.36,3.6,0.1,"Mallotus villosus","Mallotus villosus","Actinopteri","PvCF_D6_02_TR3",1,"PvCF",2,3,"D6",6,"1_PvCF_6_2"
"PvCF_D6_02",20241210,"13:13","Jessica","Pool","hake",0.25,0.9,3.6,0.25,"Merluccius productus","Merluccius productus","Actinopteri","PvCF_D6_02_TR1",1,"PvCF",2,1,"D6",6,"1_PvCF_6_2"
"PvCF_D6_02",20241210,"13:13","Jessica","Pool","hake",0.25,0.9,3.6,0.25,"Merluccius productus","Merluccius productus","Actinopteri","PvCF_D6_02_TR2",1,"PvCF",2,2,"D6",6,"1_PvCF_6_2"
"PvCF_D6_02",20241210,"13:13","Jessica","Pool","hake",0.25,0.9,3.6,0.25,"Merluccius productus","Merluccius productus","Actinopteri","PvCF_D6_02_TR3",1,"PvCF",2,3,"D6",6,"1_PvCF_6_2"
"PvCF_D6_02",20241210,"13:13","Jessica","Pool","herring",0.05,0.18,3.6,0.05,"Clupea pallasii","Clupea pallasii","Actinopteri","PvCF_D6_02_TR1",1,"PvCF",2,1,"D6",6,"1_PvCF_6_2"
"PvCF_D6_02",20241210,"13:13","Jessica","Pool","herring",0.05,0.18,3.6,0.05,"Clupea pallasii","Clupea pallasii","Actinopteri","PvCF_D6_02_TR2",1,"PvCF",2,2,"D6",6,"1_PvCF_6_2"
"PvCF_D6_02",20241210,"13:13","Jessica","Pool","herring",0.05,0.18,3.6,0.05,"Clupea pallasii","Clupea pallasii","Actinopteri","PvCF_D6_02_TR3",1,"PvCF",2,3,"D6",6,"1_PvCF_6_2"
"PvCF_D6_02",20241210,"13:13","Jessica","Pool","prawn",0,0,3.6,0,"Penaeus monodon",NA,"Penaeus monodon","PvCF_D6_02_TR1",1,"PvCF",2,1,"D6",6,"1_PvCF_6_2"
"PvCF_D6_02",20241210,"13:13","Jessica","Pool","prawn",0,0,3.6,0,"Penaeus monodon",NA,"Penaeus monodon","PvCF_D6_02_TR2",1,"PvCF",2,2,"D6",6,"1_PvCF_6_2"
"PvCF_D6_02",20241210,"13:13","Jessica","Pool","prawn",0,0,3.6,0,"Penaeus monodon",NA,"Penaeus monodon","PvCF_D6_02_TR3",1,"PvCF",2,3,"D6",6,"1_PvCF_6_2"
"PvCF_D6_02",20241210,"13:13","Jessica","Pool","salmon_2",0.4,1.44,3.6,0.4,"Oncorhynchus keta","Oncorhynchus keta","Actinopteri","PvCF_D6_02_TR1",1,"PvCF",2,1,"D6",6,"1_PvCF_6_2"
"PvCF_D6_02",20241210,"13:13","Jessica","Pool","salmon_2",0.4,1.44,3.6,0.4,"Oncorhynchus keta","Oncorhynchus keta","Actinopteri","PvCF_D6_02_TR2",1,"PvCF",2,2,"D6",6,"1_PvCF_6_2"
"PvCF_D6_02",20241210,"13:13","Jessica","Pool","salmon_2",0.4,1.44,3.6,0.4,"Oncorhynchus keta","Oncorhynchus keta","Actinopteri","PvCF_D6_02_TR3",1,"PvCF",2,3,"D6",6,"1_PvCF_6_2"
