"SampleID","samplename","model_out_name","time","creek","station","station_num","biol","tech","diet_sp","P18S_taxon_assign","Species","expected_prop","has_multiple_seals","seal_1","seal_2","seal_1_actual_mass","seal_2_actual_mass","seal_1_total_mass","seal_2_total_mass","seal_1_actual_prop","seal_2_actual_prop"
"PvCF_D5_11","PvCF_D5_11_TR1","1_PvCF_5_11",1,"PvCF","D5",5,11,1,"salmon_2","Actinopteri","Oncorhynchus keta",0.05,TRUE,"Jessica","Pym",0.18,0.14,3.6,2.8,0.05,0.05
"PvCF_D5_11","PvCF_D5_11_TR2","1_PvCF_5_11",1,"PvCF","D5",5,11,2,"salmon_2","Actinopteri","Oncorhynchus keta",0.05,TRUE,"Jessica","Pym",0.18,0.14,3.6,2.8,0.05,0.05
"PvCF_D5_11","PvCF_D5_11_TR3","1_PvCF_5_11",1,"PvCF","D5",5,11,3,"salmon_2","Actinopteri","Oncorhynchus keta",0.05,TRUE,"Jessica","Pym",0.18,0.14,3.6,2.8,0.05,0.05
"PvCF_D5_11","PvCF_D5_11_TR1","1_PvCF_5_11",1,"PvCF","D5",5,11,1,"squid","Cephalopoda","Doryteuthis opalescens",0.15,TRUE,"Jessica","Pym",0.54,0.42,3.6,2.8,0.15,0.15
"PvCF_D5_11","PvCF_D5_11_TR2","1_PvCF_5_11",1,"PvCF","D5",5,11,2,"squid","Cephalopoda","Doryteuthis opalescens",0.15,TRUE,"Jessica","Pym",0.54,0.42,3.6,2.8,0.15,0.15
"PvCF_D5_11","PvCF_D5_11_TR3","1_PvCF_5_11",1,"PvCF","D5",5,11,3,"squid","Cephalopoda","Doryteuthis opalescens",0.15,TRUE,"Jessica","Pym",0.54,0.42,3.6,2.8,0.15,0.15
"PvCF_D5_12","PvCF_D5_12_TR2","1_PvCF_5_12",1,"PvCF","D5",5,12,2,"capelin","Actinopteri","Mallotus villosus",0,TRUE,"Jessica","Pym",0,0,3.6,2.8,0,0
"PvCF_D5_12","PvCF_D5_12_TR3","1_PvCF_5_12",1,"PvCF","D5",5,12,3,"capelin","Actinopteri","Mallotus villosus",0,TRUE,"Jessica","Pym",0,0,3.6,2.8,0,0
"PvCF_D5_12","PvCF_D5_12_TR1","1_PvCF_5_12",1,"PvCF","D5",5,12,1,"capelin","Actinopteri","Mallotus villosus",0,TRUE,"Jessica","Pym",0,0,3.6,2.8,0,0
"PvCF_D5_12","PvCF_D5_12_TR2","1_PvCF_5_12",1,"PvCF","D5",5,12,2,"hake","Actinopteri","Merluccius productus",0.4,TRUE,"Jessica","Pym",1.44,1.12,3.6,2.8,0.4,0.4
"PvCF_D5_12","PvCF_D5_12_TR3","1_PvCF_5_12",1,"PvCF","D5",5,12,3,"hake","Actinopteri","Merluccius productus",0.4,TRUE,"Jessica","Pym",1.44,1.12,3.6,2.8,0.4,0.4
"PvCF_D5_12","PvCF_D5_12_TR1","1_PvCF_5_12",1,"PvCF","D5",5,12,1,"hake","Actinopteri","Merluccius productus",0.4,TRUE,"Jessica","Pym",1.44,1.12,3.6,2.8,0.4,0.4
"PvCF_D5_12","PvCF_D5_12_TR2","1_PvCF_5_12",1,"PvCF","D5",5,12,2,"herring","Actinopteri","Clupea pallasii",0.3,TRUE,"Jessica","Pym",1.08,0.84,3.6,2.8,0.3,0.3
"PvCF_D5_12","PvCF_D5_12_TR3","1_PvCF_5_12",1,"PvCF","D5",5,12,3,"herring","Actinopteri","Clupea pallasii",0.3,TRUE,"Jessica","Pym",1.08,0.84,3.6,2.8,0.3,0.3
"PvCF_D5_12","PvCF_D5_12_TR1","1_PvCF_5_12",1,"PvCF","D5",5,12,1,"herring","Actinopteri","Clupea pallasii",0.3,TRUE,"Jessica","Pym",1.08,0.84,3.6,2.8,0.3,0.3
"PvCF_D5_12","PvCF_D5_12_TR2","1_PvCF_5_12",1,"PvCF","D5",5,12,2,"prawn","Penaeus monodon","Penaeus monodon",0.1,TRUE,"Jessica","Pym",0.36,0.28,3.6,2.8,0.1,0.1
"PvCF_D5_12","PvCF_D5_12_TR3","1_PvCF_5_12",1,"PvCF","D5",5,12,3,"prawn","Penaeus monodon","Penaeus monodon",0.1,TRUE,"Jessica","Pym",0.36,0.28,3.6,2.8,0.1,0.1
"PvCF_D5_12","PvCF_D5_12_TR1","1_PvCF_5_12",1,"PvCF","D5",5,12,1,"prawn","Penaeus monodon","Penaeus monodon",0.1,TRUE,"Jessica","Pym",0.36,0.28,3.6,2.8,0.1,0.1
"PvCF_D5_12","PvCF_D5_12_TR2","1_PvCF_5_12",1,"PvCF","D5",5,12,2,"salmon_2","Actinopteri","Oncorhynchus keta",0.05,TRUE,"Jessica","Pym",0.18,0.14,3.6,2.8,0.05,0.05
"PvCF_D5_12","PvCF_D5_12_TR3","1_PvCF_5_12",1,"PvCF","D5",5,12,3,"salmon_2","Actinopteri","Oncorhynchus keta",0.05,TRUE,"Jessica","Pym",0.18,0.14,3.6,2.8,0.05,0.05
"PvCF_D5_12","PvCF_D5_12_TR1","1_PvCF_5_12",1,"PvCF","D5",5,12,1,"salmon_2","Actinopteri","Oncorhynchus keta",0.05,TRUE,"Jessica","Pym",0.18,0.14,3.6,2.8,0.05,0.05
"PvCF_D5_12","PvCF_D5_12_TR2","1_PvCF_5_12",1,"PvCF","D5",5,12,2,"squid","Cephalopoda","Doryteuthis opalescens",0.15,TRUE,"Jessica","Pym",0.54,0.42,3.6,2.8,0.15,0.15
"PvCF_D5_12","PvCF_D5_12_TR3","1_PvCF_5_12",1,"PvCF","D5",5,12,3,"squid","Cephalopoda","Doryteuthis opalescens",0.15,TRUE,"Jessica","Pym",0.54,0.42,3.6,2.8,0.15,0.15
"PvCF_D5_12","PvCF_D5_12_TR1","1_PvCF_5_12",1,"PvCF","D5",5,12,1,"squid","Cephalopoda","Doryteuthis opalescens",0.15,TRUE,"Jessica","Pym",0.54,0.42,3.6,2.8,0.15,0.15
"PvCF_D5_13","PvCF_D5_13_TR1","1_PvCF_5_13",1,"PvCF","D5",5,13,1,"capelin","Actinopteri","Mallotus villosus",0,TRUE,"Jessica","Pym",0,0,3.6,2.8,0,0
"PvCF_D5_13","PvCF_D5_13_TR1","1_PvCF_5_13",1,"PvCF","D5",5,13,1,"hake","Actinopteri","Merluccius productus",0.4,TRUE,"Jessica","Pym",1.44,1.12,3.6,2.8,0.4,0.4
"PvCF_D5_13","PvCF_D5_13_TR1","1_PvCF_5_13",1,"PvCF","D5",5,13,1,"herring","Actinopteri","Clupea pallasii",0.3,TRUE,"Jessica","Pym",1.08,0.84,3.6,2.8,0.3,0.3
"PvCF_D5_13","PvCF_D5_13_TR1","1_PvCF_5_13",1,"PvCF","D5",5,13,1,"prawn","Penaeus monodon","Penaeus monodon",0.1,TRUE,"Jessica","Pym",0.36,0.28,3.6,2.8,0.1,0.1
"PvCF_D5_13","PvCF_D5_13_TR1","1_PvCF_5_13",1,"PvCF","D5",5,13,1,"salmon_2","Actinopteri","Oncorhynchus keta",0.05,TRUE,"Jessica","Pym",0.18,0.14,3.6,2.8,0.05,0.05
"PvCF_D5_13","PvCF_D5_13_TR1","1_PvCF_5_13",1,"PvCF","D5",5,13,1,"squid","Cephalopoda","Doryteuthis opalescens",0.15,TRUE,"Jessica","Pym",0.54,0.42,3.6,2.8,0.15,0.15
"PvCF_D5_14","PvCF_D5_14_TR1","1_PvCF_5_14",1,"PvCF","D5",5,14,1,"capelin","Actinopteri","Mallotus villosus",0,TRUE,"Jessica","Pym",0,0,3.6,2.8,0,0
"PvCF_D5_14","PvCF_D5_14_TR2","1_PvCF_5_14",1,"PvCF","D5",5,14,2,"capelin","Actinopteri","Mallotus villosus",0,TRUE,"Jessica","Pym",0,0,3.6,2.8,0,0
"PvCF_D5_14","PvCF_D5_14_TR3","1_PvCF_5_14",1,"PvCF","D5",5,14,3,"capelin","Actinopteri","Mallotus villosus",0,TRUE,"Jessica","Pym",0,0,3.6,2.8,0,0
"PvCF_D5_14","PvCF_D5_14_TR1","1_PvCF_5_14",1,"PvCF","D5",5,14,1,"hake","Actinopteri","Merluccius productus",0.4,TRUE,"Jessica","Pym",1.44,1.12,3.6,2.8,0.4,0.4
"PvCF_D5_14","PvCF_D5_14_TR2","1_PvCF_5_14",1,"PvCF","D5",5,14,2,"hake","Actinopteri","Merluccius productus",0.4,TRUE,"Jessica","Pym",1.44,1.12,3.6,2.8,0.4,0.4
"PvCF_D5_14","PvCF_D5_14_TR3","1_PvCF_5_14",1,"PvCF","D5",5,14,3,"hake","Actinopteri","Merluccius productus",0.4,TRUE,"Jessica","Pym",1.44,1.12,3.6,2.8,0.4,0.4
"PvCF_D5_14","PvCF_D5_14_TR1","1_PvCF_5_14",1,"PvCF","D5",5,14,1,"herring","Actinopteri","Clupea pallasii",0.3,TRUE,"Jessica","Pym",1.08,0.84,3.6,2.8,0.3,0.3
"PvCF_D5_14","PvCF_D5_14_TR2","1_PvCF_5_14",1,"PvCF","D5",5,14,2,"herring","Actinopteri","Clupea pallasii",0.3,TRUE,"Jessica","Pym",1.08,0.84,3.6,2.8,0.3,0.3
"PvCF_D5_14","PvCF_D5_14_TR3","1_PvCF_5_14",1,"PvCF","D5",5,14,3,"herring","Actinopteri","Clupea pallasii",0.3,TRUE,"Jessica","Pym",1.08,0.84,3.6,2.8,0.3,0.3
"PvCF_D5_14","PvCF_D5_14_TR1","1_PvCF_5_14",1,"PvCF","D5",5,14,1,"prawn","Penaeus monodon","Penaeus monodon",0.1,TRUE,"Jessica","Pym",0.36,0.28,3.6,2.8,0.1,0.1
"PvCF_D5_14","PvCF_D5_14_TR2","1_PvCF_5_14",1,"PvCF","D5",5,14,2,"prawn","Penaeus monodon","Penaeus monodon",0.1,TRUE,"Jessica","Pym",0.36,0.28,3.6,2.8,0.1,0.1
"PvCF_D5_14","PvCF_D5_14_TR3","1_PvCF_5_14",1,"PvCF","D5",5,14,3,"prawn","Penaeus monodon","Penaeus monodon",0.1,TRUE,"Jessica","Pym",0.36,0.28,3.6,2.8,0.1,0.1
"PvCF_D5_14","PvCF_D5_14_TR1","1_PvCF_5_14",1,"PvCF","D5",5,14,1,"salmon_2","Actinopteri","Oncorhynchus keta",0.05,TRUE,"Jessica","Pym",0.18,0.14,3.6,2.8,0.05,0.05
"PvCF_D5_14","PvCF_D5_14_TR2","1_PvCF_5_14",1,"PvCF","D5",5,14,2,"salmon_2","Actinopteri","Oncorhynchus keta",0.05,TRUE,"Jessica","Pym",0.18,0.14,3.6,2.8,0.05,0.05
"PvCF_D5_14","PvCF_D5_14_TR3","1_PvCF_5_14",1,"PvCF","D5",5,14,3,"salmon_2","Actinopteri","Oncorhynchus keta",0.05,TRUE,"Jessica","Pym",0.18,0.14,3.6,2.8,0.05,0.05
"PvCF_D5_14","PvCF_D5_14_TR1","1_PvCF_5_14",1,"PvCF","D5",5,14,1,"squid","Cephalopoda","Doryteuthis opalescens",0.15,TRUE,"Jessica","Pym",0.54,0.42,3.6,2.8,0.15,0.15
"PvCF_D5_14","PvCF_D5_14_TR2","1_PvCF_5_14",1,"PvCF","D5",5,14,2,"squid","Cephalopoda","Doryteuthis opalescens",0.15,TRUE,"Jessica","Pym",0.54,0.42,3.6,2.8,0.15,0.15
"PvCF_D5_14","PvCF_D5_14_TR3","1_PvCF_5_14",1,"PvCF","D5",5,14,3,"squid","Cephalopoda","Doryteuthis opalescens",0.15,TRUE,"Jessica","Pym",0.54,0.42,3.6,2.8,0.15,0.15
"PvCF_D5_15","PvCF_D5_15_TR1","1_PvCF_5_15",1,"PvCF","D5",5,15,1,"capelin","Actinopteri","Mallotus villosus",0,TRUE,"Jessica","Pym",0,0,3.6,2.8,0,0
"PvCF_D5_15","PvCF_D5_15_TR1","1_PvCF_5_15",1,"PvCF","D5",5,15,1,"hake","Actinopteri","Merluccius productus",0.4,TRUE,"Jessica","Pym",1.44,1.12,3.6,2.8,0.4,0.4
"PvCF_D5_15","PvCF_D5_15_TR1","1_PvCF_5_15",1,"PvCF","D5",5,15,1,"herring","Actinopteri","Clupea pallasii",0.3,TRUE,"Jessica","Pym",1.08,0.84,3.6,2.8,0.3,0.3
"PvCF_D5_15","PvCF_D5_15_TR1","1_PvCF_5_15",1,"PvCF","D5",5,15,1,"prawn","Penaeus monodon","Penaeus monodon",0.1,TRUE,"Jessica","Pym",0.36,0.28,3.6,2.8,0.1,0.1
"PvCF_D5_15","PvCF_D5_15_TR1","1_PvCF_5_15",1,"PvCF","D5",5,15,1,"salmon_2","Actinopteri","Oncorhynchus keta",0.05,TRUE,"Jessica","Pym",0.18,0.14,3.6,2.8,0.05,0.05
"PvCF_D5_15","PvCF_D5_15_TR1","1_PvCF_5_15",1,"PvCF","D5",5,15,1,"squid","Cephalopoda","Doryteuthis opalescens",0.15,TRUE,"Jessica","Pym",0.54,0.42,3.6,2.8,0.15,0.15
"PvCF_D5_16","PvCF_D5_16_TR1","1_PvCF_5_16",1,"PvCF","D5",5,16,1,"capelin","Actinopteri","Mallotus villosus",0,TRUE,"Jessica","Pym",0,0,3.6,2.8,0,0
"PvCF_D5_16","PvCF_D5_16_TR1","1_PvCF_5_16",1,"PvCF","D5",5,16,1,"hake","Actinopteri","Merluccius productus",0.4,TRUE,"Jessica","Pym",1.44,1.12,3.6,2.8,0.4,0.4
"PvCF_D5_16","PvCF_D5_16_TR1","1_PvCF_5_16",1,"PvCF","D5",5,16,1,"herring","Actinopteri","Clupea pallasii",0.3,TRUE,"Jessica","Pym",1.08,0.84,3.6,2.8,0.3,0.3
"PvCF_D5_16","PvCF_D5_16_TR1","1_PvCF_5_16",1,"PvCF","D5",5,16,1,"prawn","Penaeus monodon","Penaeus monodon",0.1,TRUE,"Jessica","Pym",0.36,0.28,3.6,2.8,0.1,0.1
"PvCF_D5_16","PvCF_D5_16_TR1","1_PvCF_5_16",1,"PvCF","D5",5,16,1,"salmon_2","Actinopteri","Oncorhynchus keta",0.05,TRUE,"Jessica","Pym",0.18,0.14,3.6,2.8,0.05,0.05
"PvCF_D5_16","PvCF_D5_16_TR1","1_PvCF_5_16",1,"PvCF","D5",5,16,1,"squid","Cephalopoda","Doryteuthis opalescens",0.15,TRUE,"Jessica","Pym",0.54,0.42,3.6,2.8,0.15,0.15
"PvCF_D6_01","PvCF_D6_01_TR1","1_PvCF_6_1",1,"PvCF","D6",6,1,1,"capelin","Actinopteri","Mallotus villosus",0.1,TRUE,"Jessica","Pym",0.36,0.28,3.6,2.8,0.1,0.1
"PvCF_D6_01","PvCF_D6_01_TR1","1_PvCF_6_1",1,"PvCF","D6",6,1,1,"hake","Actinopteri","Merluccius productus",0.25,TRUE,"Jessica","Pym",0.9,0.7,3.6,2.8,0.25,0.25
"PvCF_D6_01","PvCF_D6_01_TR1","1_PvCF_6_1",1,"PvCF","D6",6,1,1,"herring","Actinopteri","Clupea pallasii",0.05,TRUE,"Jessica","Pym",0.18,0.14,3.6,2.8,0.05,0.05
"PvCF_D6_01","PvCF_D6_01_TR1","1_PvCF_6_1",1,"PvCF","D6",6,1,1,"prawn","Penaeus monodon","Penaeus monodon",0,TRUE,"Jessica","Pym",0,0,3.6,2.8,0,0
"PvCF_D6_01","PvCF_D6_01_TR1","1_PvCF_6_1",1,"PvCF","D6",6,1,1,"salmon_2","Actinopteri","Oncorhynchus keta",0.4,TRUE,"Jessica","Pym",1.44,1.12,3.6,2.8,0.4,0.4
"PvCF_D6_01","PvCF_D6_01_TR1","1_PvCF_6_1",1,"PvCF","D6",6,1,1,"squid","Cephalopoda","Doryteuthis opalescens",0.2,TRUE,"Jessica","Pym",0.72,0.56,3.6,2.8,0.2,0.2
"PvCF_D6_02","PvCF_D6_02_TR1","1_PvCF_6_2",1,"PvCF","D6",6,2,1,"capelin","Actinopteri","Mallotus villosus",0.1,TRUE,"Jessica","Pym",0.36,0.28,3.6,2.8,0.1,0.1
"PvCF_D6_02","PvCF_D6_02_TR2","1_PvCF_6_2",1,"PvCF","D6",6,2,2,"capelin","Actinopteri","Mallotus villosus",0.1,TRUE,"Jessica","Pym",0.36,0.28,3.6,2.8,0.1,0.1
"PvCF_D6_02","PvCF_D6_02_TR3","1_PvCF_6_2",1,"PvCF","D6",6,2,3,"capelin","Actinopteri","Mallotus villosus",0.1,TRUE,"Jessica","Pym",0.36,0.28,3.6,2.8,0.1,0.1
"PvCF_D6_02","PvCF_D6_02_TR1","1_PvCF_6_2",1,"PvCF","D6",6,2,1,"hake","Actinopteri","Merluccius productus",0.25,TRUE,"Jessica","Pym",0.9,0.7,3.6,2.8,0.25,0.25
"PvCF_D6_02","PvCF_D6_02_TR2","1_PvCF_6_2",1,"PvCF","D6",6,2,2,"hake","Actinopteri","Merluccius productus",0.25,TRUE,"Jessica","Pym",0.9,0.7,3.6,2.8,0.25,0.25
"PvCF_D6_02","PvCF_D6_02_TR3","1_PvCF_6_2",1,"PvCF","D6",6,2,3,"hake","Actinopteri","Merluccius productus",0.25,TRUE,"Jessica","Pym",0.9,0.7,3.6,2.8,0.25,0.25
"PvCF_D6_02","PvCF_D6_02_TR1","1_PvCF_6_2",1,"PvCF","D6",6,2,1,"herring","Actinopteri","Clupea pallasii",0.05,TRUE,"Jessica","Pym",0.18,0.14,3.6,2.8,0.05,0.05
"PvCF_D6_02","PvCF_D6_02_TR2","1_PvCF_6_2",1,"PvCF","D6",6,2,2,"herring","Actinopteri","Clupea pallasii",0.05,TRUE,"Jessica","Pym",0.18,0.14,3.6,2.8,0.05,0.05
"PvCF_D6_02","PvCF_D6_02_TR3","1_PvCF_6_2",1,"PvCF","D6",6,2,3,"herring","Actinopteri","Clupea pallasii",0.05,TRUE,"Jessica","Pym",0.18,0.14,3.6,2.8,0.05,0.05
"PvCF_D6_02","PvCF_D6_02_TR1","1_PvCF_6_2",1,"PvCF","D6",6,2,1,"prawn","Penaeus monodon","Penaeus monodon",0,TRUE,"Jessica","Pym",0,0,3.6,2.8,0,0
"PvCF_D6_02","PvCF_D6_02_TR2","1_PvCF_6_2",1,"PvCF","D6",6,2,2,"prawn","Penaeus monodon","Penaeus monodon",0,TRUE,"Jessica","Pym",0,0,3.6,2.8,0,0
"PvCF_D6_02","PvCF_D6_02_TR3","1_PvCF_6_2",1,"PvCF","D6",6,2,3,"prawn","Penaeus monodon","Penaeus monodon",0,TRUE,"Jessica","Pym",0,0,3.6,2.8,0,0
"PvCF_D6_02","PvCF_D6_02_TR1","1_PvCF_6_2",1,"PvCF","D6",6,2,1,"salmon_2","Actinopteri","Oncorhynchus keta",0.4,TRUE,"Jessica","Pym",1.44,1.12,3.6,2.8,0.4,0.4
"PvCF_D6_02","PvCF_D6_02_TR2","1_PvCF_6_2",1,"PvCF","D6",6,2,2,"salmon_2","Actinopteri","Oncorhynchus keta",0.4,TRUE,"Jessica","Pym",1.44,1.12,3.6,2.8,0.4,0.4
"PvCF_D6_02","PvCF_D6_02_TR3","1_PvCF_6_2",1,"PvCF","D6",6,2,3,"salmon_2","Actinopteri","Oncorhynchus keta",0.4,TRUE,"Jessica","Pym",1.44,1.12,3.6,2.8,0.4,0.4
"PvCF_D6_02","PvCF_D6_02_TR1","1_PvCF_6_2",1,"PvCF","D6",6,2,1,"squid","Cephalopoda","Doryteuthis opalescens",0.2,TRUE,"Jessica","Pym",0.72,0.56,3.6,2.8,0.2,0.2
"PvCF_D6_02","PvCF_D6_02_TR2","1_PvCF_6_2",1,"PvCF","D6",6,2,2,"squid","Cephalopoda","Doryteuthis opalescens",0.2,TRUE,"Jessica","Pym",0.72,0.56,3.6,2.8,0.2,0.2
"PvCF_D6_02","PvCF_D6_02_TR3","1_PvCF_6_2",1,"PvCF","D6",6,2,3,"squid","Cephalopoda","Doryteuthis opalescens",0.2,TRUE,"Jessica","Pym",0.72,0.56,3.6,2.8,0.2,0.2
"PvCF_D6_03","PvCF_D6_03_TR1","1_PvCF_6_3",1,"PvCF","D6",6,3,1,"capelin","Actinopteri","Mallotus villosus",0.1,TRUE,"Jessica","Pym",0.36,0.28,3.6,2.8,0.1,0.1
"PvCF_D6_03","PvCF_D6_03_TR2","1_PvCF_6_3",1,"PvCF","D6",6,3,2,"capelin","Actinopteri","Mallotus villosus",0.1,TRUE,"Jessica","Pym",0.36,0.28,3.6,2.8,0.1,0.1
"PvCF_D6_03","PvCF_D6_03_TR3","1_PvCF_6_3",1,"PvCF","D6",6,3,3,"capelin","Actinopteri","Mallotus villosus",0.1,TRUE,"Jessica","Pym",0.36,0.28,3.6,2.8,0.1,0.1
"PvCF_D6_03","PvCF_D6_03_TR1","1_PvCF_6_3",1,"PvCF","D6",6,3,1,"hake","Actinopteri","Merluccius productus",0.25,TRUE,"Jessica","Pym",0.9,0.7,3.6,2.8,0.25,0.25
"PvCF_D6_03","PvCF_D6_03_TR2","1_PvCF_6_3",1,"PvCF","D6",6,3,2,"hake","Actinopteri","Merluccius productus",0.25,TRUE,"Jessica","Pym",0.9,0.7,3.6,2.8,0.25,0.25
"PvCF_D6_03","PvCF_D6_03_TR3","1_PvCF_6_3",1,"PvCF","D6",6,3,3,"hake","Actinopteri","Merluccius productus",0.25,TRUE,"Jessica","Pym",0.9,0.7,3.6,2.8,0.25,0.25
"PvCF_D6_03","PvCF_D6_03_TR1","1_PvCF_6_3",1,"PvCF","D6",6,3,1,"herring","Actinopteri","Clupea pallasii",0.05,TRUE,"Jessica","Pym",0.18,0.14,3.6,2.8,0.05,0.05
"PvCF_D6_03","PvCF_D6_03_TR2","1_PvCF_6_3",1,"PvCF","D6",6,3,2,"herring","Actinopteri","Clupea pallasii",0.05,TRUE,"Jessica","Pym",0.18,0.14,3.6,2.8,0.05,0.05
"PvCF_D6_03","PvCF_D6_03_TR3","1_PvCF_6_3",1,"PvCF","D6",6,3,3,"herring","Actinopteri","Clupea pallasii",0.05,TRUE,"Jessica","Pym",0.18,0.14,3.6,2.8,0.05,0.05
"PvCF_D6_03","PvCF_D6_03_TR1","1_PvCF_6_3",1,"PvCF","D6",6,3,1,"prawn","Penaeus monodon","Penaeus monodon",0,TRUE,"Jessica","Pym",0,0,3.6,2.8,0,0
"PvCF_D6_03","PvCF_D6_03_TR2","1_PvCF_6_3",1,"PvCF","D6",6,3,2,"prawn","Penaeus monodon","Penaeus monodon",0,TRUE,"Jessica","Pym",0,0,3.6,2.8,0,0
"PvCF_D6_03","PvCF_D6_03_TR3","1_PvCF_6_3",1,"PvCF","D6",6,3,3,"prawn","Penaeus monodon","Penaeus monodon",0,TRUE,"Jessica","Pym",0,0,3.6,2.8,0,0
"PvCF_D6_03","PvCF_D6_03_TR1","1_PvCF_6_3",1,"PvCF","D6",6,3,1,"salmon_2","Actinopteri","Oncorhynchus keta",0.4,TRUE,"Jessica","Pym",1.44,1.12,3.6,2.8,0.4,0.4
"PvCF_D6_03","PvCF_D6_03_TR2","1_PvCF_6_3",1,"PvCF","D6",6,3,2,"salmon_2","Actinopteri","Oncorhynchus keta",0.4,TRUE,"Jessica","Pym",1.44,1.12,3.6,2.8,0.4,0.4
"PvCF_D6_03","PvCF_D6_03_TR3","1_PvCF_6_3",1,"PvCF","D6",6,3,3,"salmon_2","Actinopteri","Oncorhynchus keta",0.4,TRUE,"Jessica","Pym",1.44,1.12,3.6,2.8,0.4,0.4
"PvCF_D6_03","PvCF_D6_03_TR1","1_PvCF_6_3",1,"PvCF","D6",6,3,1,"squid","Cephalopoda","Doryteuthis opalescens",0.2,TRUE,"Jessica","Pym",0.72,0.56,3.6,2.8,0.2,0.2
"PvCF_D6_03","PvCF_D6_03_TR2","1_PvCF_6_3",1,"PvCF","D6",6,3,2,"squid","Cephalopoda","Doryteuthis opalescens",0.2,TRUE,"Jessica","Pym",0.72,0.56,3.6,2.8,0.2,0.2
"PvCF_D6_03","PvCF_D6_03_TR3","1_PvCF_6_3",1,"PvCF","D6",6,3,3,"squid","Cephalopoda","Doryteuthis opalescens",0.2,TRUE,"Jessica","Pym",0.72,0.56,3.6,2.8,0.2,0.2
"PvCF_D6_04","PvCF_D6_04_TR1","1_PvCF_6_4",1,"PvCF","D6",6,4,1,"capelin","Actinopteri","Mallotus villosus",0.1,TRUE,"Jessica","Pym",0.36,0.28,3.6,2.8,0.1,0.1
"PvCF_D6_04","PvCF_D6_04_TR1","1_PvCF_6_4",1,"PvCF","D6",6,4,1,"hake","Actinopteri","Merluccius productus",0.25,TRUE,"Jessica","Pym",0.9,0.7,3.6,2.8,0.25,0.25
"PvCF_D6_04","PvCF_D6_04_TR1","1_PvCF_6_4",1,"PvCF","D6",6,4,1,"herring","Actinopteri","Clupea pallasii",0.05,TRUE,"Jessica","Pym",0.18,0.14,3.6,2.8,0.05,0.05
"PvCF_D6_04","PvCF_D6_04_TR1","1_PvCF_6_4",1,"PvCF","D6",6,4,1,"prawn","Penaeus monodon","Penaeus monodon",0,TRUE,"Jessica","Pym",0,0,3.6,2.8,0,0
"PvCF_D6_04","PvCF_D6_04_TR1","1_PvCF_6_4",1,"PvCF","D6",6,4,1,"salmon_2","Actinopteri","Oncorhynchus keta",0.4,TRUE,"Jessica","Pym",1.44,1.12,3.6,2.8,0.4,0.4
"PvCF_D6_04","PvCF_D6_04_TR1","1_PvCF_6_4",1,"PvCF","D6",6,4,1,"squid","Cephalopoda","Doryteuthis opalescens",0.2,TRUE,"Jessica","Pym",0.72,0.56,3.6,2.8,0.2,0.2
"PvCF_D6_05","PvCF_D6_05_TR1","1_PvCF_6_5",1,"PvCF","D6",6,5,1,"capelin","Actinopteri","Mallotus villosus",0.1,TRUE,"Jessica","Pym",0.36,0.28,3.6,2.8,0.1,0.1
"PvCF_D6_05","PvCF_D6_05_TR2","1_PvCF_6_5",1,"PvCF","D6",6,5,2,"capelin","Actinopteri","Mallotus villosus",0.1,TRUE,"Jessica","Pym",0.36,0.28,3.6,2.8,0.1,0.1
"PvCF_D6_05","PvCF_D6_05_TR3","1_PvCF_6_5",1,"PvCF","D6",6,5,3,"capelin","Actinopteri","Mallotus villosus",0.1,TRUE,"Jessica","Pym",0.36,0.28,3.6,2.8,0.1,0.1
"PvCF_D6_05","PvCF_D6_05_TR1","1_PvCF_6_5",1,"PvCF","D6",6,5,1,"hake","Actinopteri","Merluccius productus",0.25,TRUE,"Jessica","Pym",0.9,0.7,3.6,2.8,0.25,0.25
"PvCF_D6_05","PvCF_D6_05_TR2","1_PvCF_6_5",1,"PvCF","D6",6,5,2,"hake","Actinopteri","Merluccius productus",0.25,TRUE,"Jessica","Pym",0.9,0.7,3.6,2.8,0.25,0.25
"PvCF_D6_05","PvCF_D6_05_TR3","1_PvCF_6_5",1,"PvCF","D6",6,5,3,"hake","Actinopteri","Merluccius productus",0.25,TRUE,"Jessica","Pym",0.9,0.7,3.6,2.8,0.25,0.25
"PvCF_D6_05","PvCF_D6_05_TR1","1_PvCF_6_5",1,"PvCF","D6",6,5,1,"herring","Actinopteri","Clupea pallasii",0.05,TRUE,"Jessica","Pym",0.18,0.14,3.6,2.8,0.05,0.05
"PvCF_D6_05","PvCF_D6_05_TR2","1_PvCF_6_5",1,"PvCF","D6",6,5,2,"herring","Actinopteri","Clupea pallasii",0.05,TRUE,"Jessica","Pym",0.18,0.14,3.6,2.8,0.05,0.05
"PvCF_D6_05","PvCF_D6_05_TR3","1_PvCF_6_5",1,"PvCF","D6",6,5,3,"herring","Actinopteri","Clupea pallasii",0.05,TRUE,"Jessica","Pym",0.18,0.14,3.6,2.8,0.05,0.05
"PvCF_D6_05","PvCF_D6_05_TR1","1_PvCF_6_5",1,"PvCF","D6",6,5,1,"prawn","Penaeus monodon","Penaeus monodon",0,TRUE,"Jessica","Pym",0,0,3.6,2.8,0,0
"PvCF_D6_05","PvCF_D6_05_TR2","1_PvCF_6_5",1,"PvCF","D6",6,5,2,"prawn","Penaeus monodon","Penaeus monodon",0,TRUE,"Jessica","Pym",0,0,3.6,2.8,0,0
