"SampleID","samplename","model_out_name","time","creek","station","station_num","biol","tech","diet_sp","P18S_taxon_assign","species_list","seal_1_actual_mass","seal_2_actual_mass","seal_1_total_mass","seal_2_total_mass","seal_1_actual_prop","seal_2_actual_prop","expected_prop","has_multiple_seals"
"PvCF_D5_09","PvCF_D5_09_TR1","1_PvCF_5_9",1,"PvCF","D5",5,9,1,"capelin","Actinopteri","Mallotus villosus; Merluccius productus; Clupea pallasii; Oncorhynchus keta",2.93,2.33,3.91,3.11,0.749360613810742,0.7491961414791,0.75,TRUE
"PvCF_D5_09","PvCF_D5_09_TR1","1_PvCF_5_9",1,"PvCF","D5",5,9,1,"squid","Cephalopoda","Doryteuthis opalescens",0.59,0.47,3.91,3.11,0.150895140664962,0.15112540192926,0.15,TRUE
"PvCF_D5_09","PvCF_D5_09_TR1","1_PvCF_5_9",1,"PvCF","D5",5,9,1,"prawn","Penaeus monodon","Penaeus monodon",0.39,0.31,3.91,3.11,0.0997442455242967,0.0996784565916399,0.1,TRUE
"PvCF_D5_09","PvCF_D5_09_TR2","1_PvCF_5_9",1,"PvCF","D5",5,9,2,"capelin","Actinopteri","Mallotus villosus; Merluccius productus; Clupea pallasii; Oncorhynchus keta",2.93,2.33,3.91,3.11,0.749360613810742,0.7491961414791,0.75,TRUE
"PvCF_D5_09","PvCF_D5_09_TR2","1_PvCF_5_9",1,"PvCF","D5",5,9,2,"squid","Cephalopoda","Doryteuthis opalescens",0.59,0.47,3.91,3.11,0.150895140664962,0.15112540192926,0.15,TRUE
"PvCF_D5_09","PvCF_D5_09_TR2","1_PvCF_5_9",1,"PvCF","D5",5,9,2,"prawn","Penaeus monodon","Penaeus monodon",0.39,0.31,3.91,3.11,0.0997442455242967,0.0996784565916399,0.1,TRUE
"PvCF_D5_09","PvCF_D5_09_TR3","1_PvCF_5_9",1,"PvCF","D5",5,9,3,"capelin","Actinopteri","Mallotus villosus; Merluccius productus; Clupea pallasii; Oncorhynchus keta",2.93,2.33,3.91,3.11,0.749360613810742,0.7491961414791,0.75,TRUE
"PvCF_D5_09","PvCF_D5_09_TR3","1_PvCF_5_9",1,"PvCF","D5",5,9,3,"squid","Cephalopoda","Doryteuthis opalescens",0.59,0.47,3.91,3.11,0.150895140664962,0.15112540192926,0.15,TRUE
"PvCF_D5_09","PvCF_D5_09_TR3","1_PvCF_5_9",1,"PvCF","D5",5,9,3,"prawn","Penaeus monodon","Penaeus monodon",0.39,0.31,3.91,3.11,0.0997442455242967,0.0996784565916399,0.1,TRUE
"PvCF_D5_10","PvCF_D5_10_TR1","1_PvCF_5_10",1,"PvCF","D5",5,10,1,"capelin","Actinopteri","Mallotus villosus; Merluccius productus; Clupea pallasii; Oncorhynchus keta",2.7,2.1,3.6,2.8,0.75,0.75,0.75,TRUE
"PvCF_D5_10","PvCF_D5_10_TR1","1_PvCF_5_10",1,"PvCF","D5",5,10,1,"squid","Cephalopoda","Doryteuthis opalescens",0.54,0.42,3.6,2.8,0.15,0.15,0.15,TRUE
"PvCF_D5_10","PvCF_D5_10_TR1","1_PvCF_5_10",1,"PvCF","D5",5,10,1,"prawn","Penaeus monodon","Penaeus monodon",0.36,0.28,3.6,2.8,0.1,0.1,0.1,TRUE
"PvCF_D5_11","PvCF_D5_11_TR1","1_PvCF_5_11",1,"PvCF","D5",5,11,1,"capelin","Actinopteri","Mallotus villosus; Merluccius productus; Clupea pallasii; Oncorhynchus keta",2.7,2.1,3.6,2.8,0.75,0.75,0.75,TRUE
"PvCF_D5_11","PvCF_D5_11_TR1","1_PvCF_5_11",1,"PvCF","D5",5,11,1,"squid","Cephalopoda","Doryteuthis opalescens",0.54,0.42,3.6,2.8,0.15,0.15,0.15,TRUE
"PvCF_D5_11","PvCF_D5_11_TR1","1_PvCF_5_11",1,"PvCF","D5",5,11,1,"prawn","Penaeus monodon","Penaeus monodon",0.36,0.28,3.6,2.8,0.1,0.1,0.1,TRUE
"PvCF_D5_11","PvCF_D5_11_TR2","1_PvCF_5_11",1,"PvCF","D5",5,11,2,"capelin","Actinopteri","Mallotus villosus; Merluccius productus; Clupea pallasii; Oncorhynchus keta",2.7,2.1,3.6,2.8,0.75,0.75,0.75,TRUE
"PvCF_D5_11","PvCF_D5_11_TR2","1_PvCF_5_11",1,"PvCF","D5",5,11,2,"squid","Cephalopoda","Doryteuthis opalescens",0.54,0.42,3.6,2.8,0.15,0.15,0.15,TRUE
"PvCF_D5_11","PvCF_D5_11_TR2","1_PvCF_5_11",1,"PvCF","D5",5,11,2,"prawn","Penaeus monodon","Penaeus monodon",0.36,0.28,3.6,2.8,0.1,0.1,0.1,TRUE
"PvCF_D5_11","PvCF_D5_11_TR3","1_PvCF_5_11",1,"PvCF","D5",5,11,3,"capelin","Actinopteri","Mallotus villosus; Merluccius productus; Clupea pallasii; Oncorhynchus keta",2.7,2.1,3.6,2.8,0.75,0.75,0.75,TRUE
"PvCF_D5_11","PvCF_D5_11_TR3","1_PvCF_5_11",1,"PvCF","D5",5,11,3,"squid","Cephalopoda","Doryteuthis opalescens",0.54,0.42,3.6,2.8,0.15,0.15,0.15,TRUE
"PvCF_D5_11","PvCF_D5_11_TR3","1_PvCF_5_11",1,"PvCF","D5",5,11,3,"prawn","Penaeus monodon","Penaeus monodon",0.36,0.28,3.6,2.8,0.1,0.1,0.1,TRUE
"PvCF_D5_12","PvCF_D5_12_TR1","1_PvCF_5_12",1,"PvCF","D5",5,12,1,"capelin","Actinopteri","Mallotus villosus; Merluccius productus; Clupea pallasii; Oncorhynchus keta",2.7,2.1,3.6,2.8,0.75,0.75,0.75,TRUE
"PvCF_D5_12","PvCF_D5_12_TR1","1_PvCF_5_12",1,"PvCF","D5",5,12,1,"squid","Cephalopoda","Doryteuthis opalescens",0.54,0.42,3.6,2.8,0.15,0.15,0.15,TRUE
"PvCF_D5_12","PvCF_D5_12_TR1","1_PvCF_5_12",1,"PvCF","D5",5,12,1,"prawn","Penaeus monodon","Penaeus monodon",0.36,0.28,3.6,2.8,0.1,0.1,0.1,TRUE
"PvCF_D5_12","PvCF_D5_12_TR2","1_PvCF_5_12",1,"PvCF","D5",5,12,2,"capelin","Actinopteri","Mallotus villosus; Merluccius productus; Clupea pallasii; Oncorhynchus keta",2.7,2.1,3.6,2.8,0.75,0.75,0.75,TRUE
"PvCF_D5_12","PvCF_D5_12_TR2","1_PvCF_5_12",1,"PvCF","D5",5,12,2,"squid","Cephalopoda","Doryteuthis opalescens",0.54,0.42,3.6,2.8,0.15,0.15,0.15,TRUE
"PvCF_D5_12","PvCF_D5_12_TR2","1_PvCF_5_12",1,"PvCF","D5",5,12,2,"prawn","Penaeus monodon","Penaeus monodon",0.36,0.28,3.6,2.8,0.1,0.1,0.1,TRUE
"PvCF_D5_12","PvCF_D5_12_TR3","1_PvCF_5_12",1,"PvCF","D5",5,12,3,"capelin","Actinopteri","Mallotus villosus; Merluccius productus; Clupea pallasii; Oncorhynchus keta",2.7,2.1,3.6,2.8,0.75,0.75,0.75,TRUE
"PvCF_D5_12","PvCF_D5_12_TR3","1_PvCF_5_12",1,"PvCF","D5",5,12,3,"squid","Cephalopoda","Doryteuthis opalescens",0.54,0.42,3.6,2.8,0.15,0.15,0.15,TRUE
"PvCF_D5_12","PvCF_D5_12_TR3","1_PvCF_5_12",1,"PvCF","D5",5,12,3,"prawn","Penaeus monodon","Penaeus monodon",0.36,0.28,3.6,2.8,0.1,0.1,0.1,TRUE
"PvCF_D5_13","PvCF_D5_13_TR1","1_PvCF_5_13",1,"PvCF","D5",5,13,1,"capelin","Actinopteri","Mallotus villosus; Merluccius productus; Clupea pallasii; Oncorhynchus keta",2.7,2.1,3.6,2.8,0.75,0.75,0.75,TRUE
"PvCF_D5_13","PvCF_D5_13_TR1","1_PvCF_5_13",1,"PvCF","D5",5,13,1,"squid","Cephalopoda","Doryteuthis opalescens",0.54,0.42,3.6,2.8,0.15,0.15,0.15,TRUE
"PvCF_D5_13","PvCF_D5_13_TR1","1_PvCF_5_13",1,"PvCF","D5",5,13,1,"prawn","Penaeus monodon","Penaeus monodon",0.36,0.28,3.6,2.8,0.1,0.1,0.1,TRUE
"PvCF_D5_14","PvCF_D5_14_TR1","1_PvCF_5_14",1,"PvCF","D5",5,14,1,"capelin","Actinopteri","Mallotus villosus; Merluccius productus; Clupea pallasii; Oncorhynchus keta",2.7,2.1,3.6,2.8,0.75,0.75,0.75,TRUE
"PvCF_D5_14","PvCF_D5_14_TR1","1_PvCF_5_14",1,"PvCF","D5",5,14,1,"squid","Cephalopoda","Doryteuthis opalescens",0.54,0.42,3.6,2.8,0.15,0.15,0.15,TRUE
"PvCF_D5_14","PvCF_D5_14_TR1","1_PvCF_5_14",1,"PvCF","D5",5,14,1,"prawn","Penaeus monodon","Penaeus monodon",0.36,0.28,3.6,2.8,0.1,0.1,0.1,TRUE
"PvCF_D5_14","PvCF_D5_14_TR2","1_PvCF_5_14",1,"PvCF","D5",5,14,2,"capelin","Actinopteri","Mallotus villosus; Merluccius productus; Clupea pallasii; Oncorhynchus keta",2.7,2.1,3.6,2.8,0.75,0.75,0.75,TRUE
"PvCF_D5_14","PvCF_D5_14_TR2","1_PvCF_5_14",1,"PvCF","D5",5,14,2,"squid","Cephalopoda","Doryteuthis opalescens",0.54,0.42,3.6,2.8,0.15,0.15,0.15,TRUE
"PvCF_D5_14","PvCF_D5_14_TR2","1_PvCF_5_14",1,"PvCF","D5",5,14,2,"prawn","Penaeus monodon","Penaeus monodon",0.36,0.28,3.6,2.8,0.1,0.1,0.1,TRUE
"PvCF_D5_14","PvCF_D5_14_TR3","1_PvCF_5_14",1,"PvCF","D5",5,14,3,"capelin","Actinopteri","Mallotus villosus; Merluccius productus; Clupea pallasii; Oncorhynchus keta",2.7,2.1,3.6,2.8,0.75,0.75,0.75,TRUE
"PvCF_D5_14","PvCF_D5_14_TR3","1_PvCF_5_14",1,"PvCF","D5",5,14,3,"squid","Cephalopoda","Doryteuthis opalescens",0.54,0.42,3.6,2.8,0.15,0.15,0.15,TRUE
"PvCF_D5_14","PvCF_D5_14_TR3","1_PvCF_5_14",1,"PvCF","D5",5,14,3,"prawn","Penaeus monodon","Penaeus monodon",0.36,0.28,3.6,2.8,0.1,0.1,0.1,TRUE
"PvCF_D5_15","PvCF_D5_15_TR1","1_PvCF_5_15",1,"PvCF","D5",5,15,1,"capelin","Actinopteri","Mallotus villosus; Merluccius productus; Clupea pallasii; Oncorhynchus keta",2.7,2.1,3.6,2.8,0.75,0.75,0.75,TRUE
"PvCF_D5_15","PvCF_D5_15_TR1","1_PvCF_5_15",1,"PvCF","D5",5,15,1,"squid","Cephalopoda","Doryteuthis opalescens",0.54,0.42,3.6,2.8,0.15,0.15,0.15,TRUE
"PvCF_D5_15","PvCF_D5_15_TR1","1_PvCF_5_15",1,"PvCF","D5",5,15,1,"prawn","Penaeus monodon","Penaeus monodon",0.36,0.28,3.6,2.8,0.1,0.1,0.1,TRUE
"PvCF_D5_16","PvCF_D5_16_TR1","1_PvCF_5_16",1,"PvCF","D5",5,16,1,"capelin","Actinopteri","Mallotus villosus; Merluccius productus; Clupea pallasii; Oncorhynchus keta",2.7,2.1,3.6,2.8,0.75,0.75,0.75,TRUE
"PvCF_D5_16","PvCF_D5_16_TR1","1_PvCF_5_16",1,"PvCF","D5",5,16,1,"squid","Cephalopoda","Doryteuthis opalescens",0.54,0.42,3.6,2.8,0.15,0.15,0.15,TRUE
"PvCF_D5_16","PvCF_D5_16_TR1","1_PvCF_5_16",1,"PvCF","D5",5,16,1,"prawn","Penaeus monodon","Penaeus monodon",0.36,0.28,3.6,2.8,0.1,0.1,0.1,TRUE
"PvCF_D6_01","PvCF_D6_01_TR1","1_PvCF_6_1",1,"PvCF","D6",6,1,1,"capelin","Actinopteri","Mallotus villosus; Merluccius productus; Clupea pallasii; Oncorhynchus keta",2.88,2.24,3.6,2.8,0.8,0.8,0.8,TRUE
"PvCF_D6_01","PvCF_D6_01_TR1","1_PvCF_6_1",1,"PvCF","D6",6,1,1,"squid","Cephalopoda","Doryteuthis opalescens",0.72,0.56,3.6,2.8,0.2,0.2,0.2,TRUE
"PvCF_D6_01","PvCF_D6_01_TR1","1_PvCF_6_1",1,"PvCF","D6",6,1,1,"prawn","Penaeus monodon","Penaeus monodon",0,0,3.6,2.8,0,0,0,TRUE
"PvCF_D6_02","PvCF_D6_02_TR1","1_PvCF_6_2",1,"PvCF","D6",6,2,1,"capelin","Actinopteri","Mallotus villosus; Merluccius productus; Clupea pallasii; Oncorhynchus keta",2.88,2.24,3.6,2.8,0.8,0.8,0.8,TRUE
"PvCF_D6_02","PvCF_D6_02_TR1","1_PvCF_6_2",1,"PvCF","D6",6,2,1,"squid","Cephalopoda","Doryteuthis opalescens",0.72,0.56,3.6,2.8,0.2,0.2,0.2,TRUE
"PvCF_D6_02","PvCF_D6_02_TR1","1_PvCF_6_2",1,"PvCF","D6",6,2,1,"prawn","Penaeus monodon","Penaeus monodon",0,0,3.6,2.8,0,0,0,TRUE
"PvCF_D6_02","PvCF_D6_02_TR2","1_PvCF_6_2",1,"PvCF","D6",6,2,2,"capelin","Actinopteri","Mallotus villosus; Merluccius productus; Clupea pallasii; Oncorhynchus keta",2.88,2.24,3.6,2.8,0.8,0.8,0.8,TRUE
"PvCF_D6_02","PvCF_D6_02_TR2","1_PvCF_6_2",1,"PvCF","D6",6,2,2,"squid","Cephalopoda","Doryteuthis opalescens",0.72,0.56,3.6,2.8,0.2,0.2,0.2,TRUE
"PvCF_D6_02","PvCF_D6_02_TR2","1_PvCF_6_2",1,"PvCF","D6",6,2,2,"prawn","Penaeus monodon","Penaeus monodon",0,0,3.6,2.8,0,0,0,TRUE
"PvCF_D6_02","PvCF_D6_02_TR3","1_PvCF_6_2",1,"PvCF","D6",6,2,3,"capelin","Actinopteri","Mallotus villosus; Merluccius productus; Clupea pallasii; Oncorhynchus keta",2.88,2.24,3.6,2.8,0.8,0.8,0.8,TRUE
"PvCF_D6_02","PvCF_D6_02_TR3","1_PvCF_6_2",1,"PvCF","D6",6,2,3,"squid","Cephalopoda","Doryteuthis opalescens",0.72,0.56,3.6,2.8,0.2,0.2,0.2,TRUE
"PvCF_D6_02","PvCF_D6_02_TR3","1_PvCF_6_2",1,"PvCF","D6",6,2,3,"prawn","Penaeus monodon","Penaeus monodon",0,0,3.6,2.8,0,0,0,TRUE
"PvCF_D6_03","PvCF_D6_03_TR1","1_PvCF_6_3",1,"PvCF","D6",6,3,1,"capelin","Actinopteri","Mallotus villosus; Merluccius productus; Clupea pallasii; Oncorhynchus keta",2.88,2.24,3.6,2.8,0.8,0.8,0.8,TRUE
"PvCF_D6_03","PvCF_D6_03_TR1","1_PvCF_6_3",1,"PvCF","D6",6,3,1,"squid","Cephalopoda","Doryteuthis opalescens",0.72,0.56,3.6,2.8,0.2,0.2,0.2,TRUE
"PvCF_D6_03","PvCF_D6_03_TR1","1_PvCF_6_3",1,"PvCF","D6",6,3,1,"prawn","Penaeus monodon","Penaeus monodon",0,0,3.6,2.8,0,0,0,TRUE
"PvCF_D6_03","PvCF_D6_03_TR2","1_PvCF_6_3",1,"PvCF","D6",6,3,2,"capelin","Actinopteri","Mallotus villosus; Merluccius productus; Clupea pallasii; Oncorhynchus keta",2.88,2.24,3.6,2.8,0.8,0.8,0.8,TRUE
"PvCF_D6_03","PvCF_D6_03_TR2","1_PvCF_6_3",1,"PvCF","D6",6,3,2,"squid","Cephalopoda","Doryteuthis opalescens",0.72,0.56,3.6,2.8,0.2,0.2,0.2,TRUE
"PvCF_D6_03","PvCF_D6_03_TR2","1_PvCF_6_3",1,"PvCF","D6",6,3,2,"prawn","Penaeus monodon","Penaeus monodon",0,0,3.6,2.8,0,0,0,TRUE
"PvCF_D6_03","PvCF_D6_03_TR3","1_PvCF_6_3",1,"PvCF","D6",6,3,3,"capelin","Actinopteri","Mallotus villosus; Merluccius productus; Clupea pallasii; Oncorhynchus keta",2.88,2.24,3.6,2.8,0.8,0.8,0.8,TRUE
"PvCF_D6_03","PvCF_D6_03_TR3","1_PvCF_6_3",1,"PvCF","D6",6,3,3,"squid","Cephalopoda","Doryteuthis opalescens",0.72,0.56,3.6,2.8,0.2,0.2,0.2,TRUE
"PvCF_D6_03","PvCF_D6_03_TR3","1_PvCF_6_3",1,"PvCF","D6",6,3,3,"prawn","Penaeus monodon","Penaeus monodon",0,0,3.6,2.8,0,0,0,TRUE
"PvCF_D6_04","PvCF_D6_04_TR1","1_PvCF_6_4",1,"PvCF","D6",6,4,1,"capelin","Actinopteri","Mallotus villosus; Merluccius productus; Clupea pallasii; Oncorhynchus keta",2.88,2.24,3.6,2.8,0.8,0.8,0.8,TRUE
"PvCF_D6_04","PvCF_D6_04_TR1","1_PvCF_6_4",1,"PvCF","D6",6,4,1,"squid","Cephalopoda","Doryteuthis opalescens",0.72,0.56,3.6,2.8,0.2,0.2,0.2,TRUE
"PvCF_D6_04","PvCF_D6_04_TR1","1_PvCF_6_4",1,"PvCF","D6",6,4,1,"prawn","Penaeus monodon","Penaeus monodon",0,0,3.6,2.8,0,0,0,TRUE
"PvCF_D6_05","PvCF_D6_05_TR1","1_PvCF_6_5",1,"PvCF","D6",6,5,1,"capelin","Actinopteri","Mallotus villosus; Merluccius productus; Clupea pallasii; Oncorhynchus keta",2.88,2.24,3.6,2.8,0.8,0.8,0.8,TRUE
"PvCF_D6_05","PvCF_D6_05_TR1","1_PvCF_6_5",1,"PvCF","D6",6,5,1,"squid","Cephalopoda","Doryteuthis opalescens",0.72,0.56,3.6,2.8,0.2,0.2,0.2,TRUE
"PvCF_D6_05","PvCF_D6_05_TR1","1_PvCF_6_5",1,"PvCF","D6",6,5,1,"prawn","Penaeus monodon","Penaeus monodon",0,0,3.6,2.8,0,0,0,TRUE
"PvCF_D6_05","PvCF_D6_05_TR2","1_PvCF_6_5",1,"PvCF","D6",6,5,2,"capelin","Actinopteri","Mallotus villosus; Merluccius productus; Clupea pallasii; Oncorhynchus keta",2.88,2.24,3.6,2.8,0.8,0.8,0.8,TRUE
"PvCF_D6_05","PvCF_D6_05_TR2","1_PvCF_6_5",1,"PvCF","D6",6,5,2,"squid","Cephalopoda","Doryteuthis opalescens",0.72,0.56,3.6,2.8,0.2,0.2,0.2,TRUE
"PvCF_D6_05","PvCF_D6_05_TR2","1_PvCF_6_5",1,"PvCF","D6",6,5,2,"prawn","Penaeus monodon","Penaeus monodon",0,0,3.6,2.8,0,0,0,TRUE
"PvCF_D6_05","PvCF_D6_05_TR3","1_PvCF_6_5",1,"PvCF","D6",6,5,3,"capelin","Actinopteri","Mallotus villosus; Merluccius productus; Clupea pallasii; Oncorhynchus keta",2.88,2.24,3.6,2.8,0.8,0.8,0.8,TRUE
"PvCF_D6_05","PvCF_D6_05_TR3","1_PvCF_6_5",1,"PvCF","D6",6,5,3,"squid","Cephalopoda","Doryteuthis opalescens",0.72,0.56,3.6,2.8,0.2,0.2,0.2,TRUE
"PvCF_D6_05","PvCF_D6_05_TR3","1_PvCF_6_5",1,"PvCF","D6",6,5,3,"prawn","Penaeus monodon","Penaeus monodon",0,0,3.6,2.8,0,0,0,TRUE
"PvCF_D6_06","PvCF_D6_06_TR1","1_PvCF_6_6",1,"PvCF","D6",6,6,1,"capelin","Actinopteri","Mallotus villosus; Merluccius productus; Clupea pallasii; Oncorhynchus keta",2.88,2.24,3.6,2.8,0.8,0.8,0.8,TRUE
"PvCF_D6_06","PvCF_D6_06_TR1","1_PvCF_6_6",1,"PvCF","D6",6,6,1,"squid","Cephalopoda","Doryteuthis opalescens",0.72,0.56,3.6,2.8,0.2,0.2,0.2,TRUE
"PvCF_D6_06","PvCF_D6_06_TR1","1_PvCF_6_6",1,"PvCF","D6",6,6,1,"prawn","Penaeus monodon","Penaeus monodon",0,0,3.6,2.8,0,0,0,TRUE
"PvCF_D6_06","PvCF_D6_06_TR2","1_PvCF_6_6",1,"PvCF","D6",6,6,2,"capelin","Actinopteri","Mallotus villosus; Merluccius productus; Clupea pallasii; Oncorhynchus keta",2.88,2.24,3.6,2.8,0.8,0.8,0.8,TRUE
"PvCF_D6_06","PvCF_D6_06_TR2","1_PvCF_6_6",1,"PvCF","D6",6,6,2,"squid","Cephalopoda","Doryteuthis opalescens",0.72,0.56,3.6,2.8,0.2,0.2,0.2,TRUE
"PvCF_D6_06","PvCF_D6_06_TR2","1_PvCF_6_6",1,"PvCF","D6",6,6,2,"prawn","Penaeus monodon","Penaeus monodon",0,0,3.6,2.8,0,0,0,TRUE
"PvCF_D6_06","PvCF_D6_06_TR3","1_PvCF_6_6",1,"PvCF","D6",6,6,3,"capelin","Actinopteri","Mallotus villosus; Merluccius productus; Clupea pallasii; Oncorhynchus keta",2.88,2.24,3.6,2.8,0.8,0.8,0.8,TRUE
"PvCF_D6_06","PvCF_D6_06_TR3","1_PvCF_6_6",1,"PvCF","D6",6,6,3,"squid","Cephalopoda","Doryteuthis opalescens",0.72,0.56,3.6,2.8,0.2,0.2,0.2,TRUE
"PvCF_D6_06","PvCF_D6_06_TR3","1_PvCF_6_6",1,"PvCF","D6",6,6,3,"prawn","Penaeus monodon","Penaeus monodon",0,0,3.6,2.8,0,0,0,TRUE
"PvCF_D6_07","PvCF_D6_07_TR1","1_PvCF_6_7",1,"PvCF","D6",6,7,1,"capelin","Actinopteri","Mallotus villosus; Merluccius productus; Clupea pallasii; Oncorhynchus keta",2.88,2.24,3.6,2.8,0.8,0.8,0.8,TRUE
"PvCF_D6_07","PvCF_D6_07_TR1","1_PvCF_6_7",1,"PvCF","D6",6,7,1,"squid","Cephalopoda","Doryteuthis opalescens",0.72,0.56,3.6,2.8,0.2,0.2,0.2,TRUE
"PvCF_D6_07","PvCF_D6_07_TR1","1_PvCF_6_7",1,"PvCF","D6",6,7,1,"prawn","Penaeus monodon","Penaeus monodon",0,0,3.6,2.8,0,0,0,TRUE
"PvCF_D6_07","PvCF_D6_07_TR2","1_PvCF_6_7",1,"PvCF","D6",6,7,2,"capelin","Actinopteri","Mallotus villosus; Merluccius productus; Clupea pallasii; Oncorhynchus keta",2.88,2.24,3.6,2.8,0.8,0.8,0.8,TRUE
"PvCF_D6_07","PvCF_D6_07_TR2","1_PvCF_6_7",1,"PvCF","D6",6,7,2,"squid","Cephalopoda","Doryteuthis opalescens",0.72,0.56,3.6,2.8,0.2,0.2,0.2,TRUE
"PvCF_D6_07","PvCF_D6_07_TR2","1_PvCF_6_7",1,"PvCF","D6",6,7,2,"prawn","Penaeus monodon","Penaeus monodon",0,0,3.6,2.8,0,0,0,TRUE
"PvCF_D6_07","PvCF_D6_07_TR3","1_PvCF_6_7",1,"PvCF","D6",6,7,3,"capelin","Actinopteri","Mallotus villosus; Merluccius productus; Clupea pallasii; Oncorhynchus keta",2.88,2.24,3.6,2.8,0.8,0.8,0.8,TRUE
"PvCF_D6_07","PvCF_D6_07_TR3","1_PvCF_6_7",1,"PvCF","D6",6,7,3,"squid","Cephalopoda","Doryteuthis opalescens",0.72,0.56,3.6,2.8,0.2,0.2,0.2,TRUE
"PvCF_D6_07","PvCF_D6_07_TR3","1_PvCF_6_7",1,"PvCF","D6",6,7,3,"prawn","Penaeus monodon","Penaeus monodon",0,0,3.6,2.8,0,0,0,TRUE
"PvCF_D6_08","PvCF_D6_08_TR1","1_PvCF_6_8",1,"PvCF","D6",6,8,1,"capelin","Actinopteri","Mallotus villosus; Merluccius productus; Clupea pallasii; Oncorhynchus keta",3.2,2.4,4,3,0.8,0.8,0.8,TRUE
"PvCF_D6_08","PvCF_D6_08_TR1","1_PvCF_6_8",1,"PvCF","D6",6,8,1,"squid","Cephalopoda","Doryteuthis opalescens",0.8,0.6,4,3,0.2,0.2,0.2,TRUE
"PvCF_D6_08","PvCF_D6_08_TR1","1_PvCF_6_8",1,"PvCF","D6",6,8,1,"prawn","Penaeus monodon","Penaeus monodon",0,0,4,3,0,0,0,TRUE
"PvCF_D6_08","PvCF_D6_08_TR2","1_PvCF_6_8",1,"PvCF","D6",6,8,2,"capelin","Actinopteri","Mallotus villosus; Merluccius productus; Clupea pallasii; Oncorhynchus keta",3.2,2.4,4,3,0.8,0.8,0.8,TRUE
"PvCF_D6_08","PvCF_D6_08_TR2","1_PvCF_6_8",1,"PvCF","D6",6,8,2,"squid","Cephalopoda","Doryteuthis opalescens",0.8,0.6,4,3,0.2,0.2,0.2,TRUE
"PvCF_D6_08","PvCF_D6_08_TR2","1_PvCF_6_8",1,"PvCF","D6",6,8,2,"prawn","Penaeus monodon","Penaeus monodon",0,0,4,3,0,0,0,TRUE
"PvCF_D6_08","PvCF_D6_08_TR3","1_PvCF_6_8",1,"PvCF","D6",6,8,3,"capelin","Actinopteri","Mallotus villosus; Merluccius productus; Clupea pallasii; Oncorhynchus keta",3.2,2.4,4,3,0.8,0.8,0.8,TRUE
"PvCF_D6_08","PvCF_D6_08_TR3","1_PvCF_6_8",1,"PvCF","D6",6,8,3,"squid","Cephalopoda","Doryteuthis opalescens",0.8,0.6,4,3,0.2,0.2,0.2,TRUE
"PvCF_D6_08","PvCF_D6_08_TR3","1_PvCF_6_8",1,"PvCF","D6",6,8,3,"prawn","Penaeus monodon","Penaeus monodon",0,0,4,3,0,0,0,TRUE
"PvCF_D6_09","PvCF_D6_09_TR1","1_PvCF_6_9",1,"PvCF","D6",6,9,1,"capelin","Actinopteri","Mallotus villosus; Merluccius productus; Clupea pallasii; Oncorhynchus keta",3.2,2.4,4,3,0.8,0.8,0.8,TRUE
"PvCF_D6_09","PvCF_D6_09_TR1","1_PvCF_6_9",1,"PvCF","D6",6,9,1,"squid","Cephalopoda","Doryteuthis opalescens",0.8,0.6,4,3,0.2,0.2,0.2,TRUE
"PvCF_D6_09","PvCF_D6_09_TR1","1_PvCF_6_9",1,"PvCF","D6",6,9,1,"prawn","Penaeus monodon","Penaeus monodon",0,0,4,3,0,0,0,TRUE
"PvCF_D6_10","PvCF_D6_10_TR1","1_PvCF_6_10",1,"PvCF","D6",6,10,1,"capelin","Actinopteri","Mallotus villosus; Merluccius productus; Clupea pallasii; Oncorhynchus keta",3.2,2.4,4,3,0.8,0.8,0.8,TRUE
"PvCF_D6_10","PvCF_D6_10_TR1","1_PvCF_6_10",1,"PvCF","D6",6,10,1,"squid","Cephalopoda","Doryteuthis opalescens",0.8,0.6,4,3,0.2,0.2,0.2,TRUE
"PvCF_D6_10","PvCF_D6_10_TR1","1_PvCF_6_10",1,"PvCF","D6",6,10,1,"prawn","Penaeus monodon","Penaeus monodon",0,0,4,3,0,0,0,TRUE
"PvCF_D6_10","PvCF_D6_10_TR2","1_PvCF_6_10",1,"PvCF","D6",6,10,2,"capelin","Actinopteri","Mallotus villosus; Merluccius productus; Clupea pallasii; Oncorhynchus keta",3.2,2.4,4,3,0.8,0.8,0.8,TRUE
"PvCF_D6_10","PvCF_D6_10_TR2","1_PvCF_6_10",1,"PvCF","D6",6,10,2,"squid","Cephalopoda","Doryteuthis opalescens",0.8,0.6,4,3,0.2,0.2,0.2,TRUE
"PvCF_D6_10","PvCF_D6_10_TR2","1_PvCF_6_10",1,"PvCF","D6",6,10,2,"prawn","Penaeus monodon","Penaeus monodon",0,0,4,3,0,0,0,TRUE
"PvCF_D6_10","PvCF_D6_10_TR3","1_PvCF_6_10",1,"PvCF","D6",6,10,3,"capelin","Actinopteri","Mallotus villosus; Merluccius productus; Clupea pallasii; Oncorhynchus keta",3.2,2.4,4,3,0.8,0.8,0.8,TRUE
"PvCF_D6_10","PvCF_D6_10_TR3","1_PvCF_6_10",1,"PvCF","D6",6,10,3,"squid","Cephalopoda","Doryteuthis opalescens",0.8,0.6,4,3,0.2,0.2,0.2,TRUE
